Date_,Close,High,Low,Open,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,EFI_2,EMA_11,EMA_22,KCLs_20_3.0,KCBs_20_3.0,KCUs_20_3.0
2007-01-01,16.570140838623047,17.167725141571758,16.365255210599948,16.56160373391964,38725400,,,,,,,,,,
2007-01-08,17.406757354736328,18.012878755236695,16.390866331310953,16.527456748381358,92082300,,,,,77037573.021698,,,,,
2007-01-15,15.75059986114502,17.5604238991605,15.724988544539432,17.32992693456937,55279700,,,,,-35355401.925086975,,,,,
2007-01-22,16.237199783325195,16.937225995032872,15.298139555891431,15.827428580611342,68174500,,,,,10330670.288085936,,,,,
2007-01-29,15.759136199951172,16.356720593793938,15.281069661848848,16.16037204060915,67992000,,,,,-18226109.344482422,,,,,
2007-02-05,15.631081581115723,16.390867669943116,15.32375393175115,15.545712156403097,72289700,,,,,-12246723.100980124,,,,,
2007-02-12,16.911617279052734,16.95430280356355,15.246920902001419,15.665229272489789,80840600,,,,,64930608.394771144,,,,,
2007-02-19,17.142112731933594,17.440904864312568,16.56160267549127,16.87746901618587,51103200,,,,,29496239.616697807,,,,,
2007-02-26,16.928695678710938,18.098253287192577,16.715272888193507,17.005528013560145,104797800,,,,,-5078345.2345789205,,,,,
2007-03-05,15.912796974182129,16.766487826930717,15.793280775848872,16.433548915410313,59678900,,,,,-42111259.876662515,,,,,
2007-03-12,15.187164306640625,16.28842489598179,14.803002689262062,15.929874595857276,62742400,,,,,-44389043.34552488,16.31248205358332,,,,
2007-03-19,15.537178993225098,15.682306548363416,14.803004110962235,15.332291692087928,45867500,,,,,-4093482.0238994285,16.18326487685695,,,,
2007-03-26,14.350543022155762,15.511563122635227,14.256638133995411,15.443267918388559,56931900,,,,,-46402787.63551469,15.877811234406751,,,,
2007-04-02,14.66640567779541,14.726163762974522,14.017600586177322,14.316392640358583,37559400,,,,,-7558521.326350357,15.67591030830486,,,,
2007-04-09,14.367621421813965,14.811541193066894,14.222493866915377,14.785929873395407,31145200,,,,34.710929465815596,-8723304.048378993,15.457862160556378,,,,
2007-04-16,14.803004264831543,15.10179648478523,14.196882718264163,14.393232914871023,40094700,,,,39.7328296287642,8729928.301164929,15.348719177935573,,,,
2007-04-23,13.898093223571777,14.768857003895503,13.693207532419917,14.726173095513056,85598800,,,,33.89693686790735,-48729556.72533597,15.106948185541608,,,,
2007-04-30,15.024958610534668,15.11886349258067,13.641978779230788,13.881012792673163,78694200,,,,44.774849181028614,42875327.848044746,15.093283256373784,,,,
2007-05-07,14.95666217803955,15.759130302478285,14.709091081490715,15.622539914136123,54306600,,,,44.29904419610678,11819144.58872203,15.070513076651412,,,,
2007-05-14,14.094438552856445,15.118866772066006,14.043217548967556,15.016424764288228,60597800,,,,38.706770968684914,-30892854.99983985,14.907833989352252,,,15.556810426712037,
2007-05-21,13.240744590759277,14.196877381227875,13.018784785900426,14.128582181908689,87066300,,,,34.114756231537825,-59849601.40804039,14.629985756253422,,11.777946033609064,15.390340614318848,19.002735195028635
2007-05-28,13.86393928527832,13.949308696407659,13.11269123542648,13.471241459540837,57128800,,,,39.73538542462484,3785042.9068128653,14.502311344424239,15.374586018649014,11.718614374577847,15.213199710845947,18.707785047114047
2007-06-04,14.043216705322266,14.051752181885682,13.445632392135092,13.727350339029329,61672300,,,,41.28711740412332,8632648.190388428,14.425795571240577,15.258814774011906,11.817642551517281,15.12783055305481,18.43801855459234
2007-06-11,14.555428504943848,14.768851219844995,13.770032848976179,13.949308776201912,65255200,,,,45.59718763627007,25160538.347906984,14.447401060191122,15.197650750614685,11.829594197839109,15.043741989135743,18.25788978043238
2007-06-18,15.366434097290039,15.366434097290039,14.299320618311564,14.623722399475202,92070800,,,,51.64937035574478,58166801.91049414,14.600573233040942,15.212327563369064,11.811239710651043,15.024106884002686,18.236974057354328
2007-06-25,15.545708656311035,15.750595880805836,14.444448373152863,15.272527861365937,92432800,-0.5206517732090763,,,52.89681267349088,30436166.942882,14.758095803585958,15.241317223624888,11.771115998991657,15.019838237762452,18.268560476533246
2007-07-02,15.554252624511719,16.11768866982829,15.135944144097092,15.332292723585994,58030000,-0.4201209875687084,,,52.95910285242212,10475926.630751114,14.890788607073585,15.268528997615048,11.812093372639247,14.9519700050354,18.091846637431555
