Date_,Close,High,Low,Open,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,EFI_2,EMA_11,EMA_22,KCLs_20_3.0,KCBs_20_3.0,KCUs_20_3.0
2007-01-01,36.78023147583008,37.42961851541205,36.607521904472634,36.89076549608529,39408200,,,,,,,,,,
2007-01-08,36.876949310302734,37.104924579658466,36.47626183005346,36.93221500410392,59973900,,,,,5800545.732879639,,,,,
2007-01-15,37.022029876708984,37.10492974662429,36.718061930126616,36.93222014701945,47658100,,,,,6543024.672190348,,,,,
2007-01-22,35.95124053955078,37.33982493367542,35.73017240352437,37.05658121968283,100999700,,,,,-69918592.98672146,,,,,
2007-01-29,36.43479919433594,36.7249499046223,35.47453211018647,35.91667066710631,84681100,,,,,3992654.8722443767,,,,,
2007-02-05,36.60751724243164,36.95984356358223,36.17919566256878,36.434807693069104,59417600,,,,,8172546.220435625,,,,,
2007-02-12,37.339805603027344,37.4503396138176,36.60060891174155,36.75259416483015,61289300,,,,,32645142.752850693,,,,,
2007-02-19,36.51771545410156,37.42271200230301,36.462447121363596,37.215461025213926,48792500,,,,,-15859508.143357221,,,,,
2007-02-26,34.54881286621094,36.71804675437789,33.851067531738224,36.67659551888256,117578400,,,,,-159620113.4078118,,,,,
2007-03-05,35.59053421020508,35.855979564712456,34.61956620061416,34.64750571315755,73935200,,,,,-1860120.5276202112,,,,,
2007-03-12,34.66148376464844,35.751204914126546,33.78132632197579,35.590541359698726,102623800,,,,,-64181831.585683785,36.21191995794123,,,,
2007-03-19,36.10747146606445,36.42880135574069,34.47289048357444,34.78723349265217,78536100,,,,,54314212.616224304,36.194511875961766,,,,
2007-03-26,35.63944625854492,36.32401389291497,35.12252642682553,36.11445280724475,83516400,,,,,-7953782.755448017,36.10200093972563,,,,
2007-04-02,35.52069091796875,35.80010745668687,35.01075799981474,35.7651810555255,51901400,,,,,-6760306.54073609,36.00511593609948,,,,
2007-04-09,35.22031784057617,35.75120871264369,34.968846162174906,35.55561874120487,60917400,,,,41.964274113165935,-14452066.783415124,35.87431625351226,,,,
2007-04-16,35.65340805053711,36.46371265783508,35.157446322085995,35.48575762691442,106074800,,,,45.89058620704146,25809282.67457126,35.83749821968307,,,,
2007-04-23,35.46480941772461,35.82804985430999,35.10156898113922,35.65341518276203,83354900,,,,44.4793721235376,-1877319.2272913493,35.77538341935666,,,,
2007-04-30,35.793121337890625,36.03062458375008,35.394951858753004,35.5765733986703,71994900,,,,47.505688545781204,15132082.831676403,35.77833973911232,,,,
2007-05-07,35.59053421020508,36.065540564707675,35.30413355511198,35.960758732353725,67879700,,,,45.84509730149677,-4123674.690212275,35.74703881762778,,,,
2007-05-14,35.821067810058594,35.918862812970886,35.31812170012197,35.6464331149398,80614500,,,,48.069663488819195,11015009.026856732,35.75937698303292,,,35.95709934234619,
2007-05-21,35.765174865722656,36.254152391496255,35.47877416222446,35.83502765595611,72995700,,,,47.55956636174906,951706.6110437158,35.76034329681455,,32.584547683954774,35.90634651184082,39.22814533972687
2007-05-28,35.47179412841797,35.974742842221474,35.255248838085414,35.78613707454516,60657300,,,,44.86815957931292,-11546553.394259842,35.71225176874845,35.926316174593836,32.500665236680874,35.83608875274658,39.17151226881229
2007-06-04,35.49686813354492,35.96300279996233,35.00248492233437,35.86412615772022,79433300,,,,45.15382953244375,-2521043.8171194107,35.67635449621453,35.888972866676546,32.33835964035313,35.75983066558838,39.18130169082363
2007-06-11,35.36976623535156,35.631083632508265,35.066071951822885,35.38388916995401,94670300,,,,43.91173213655131,-8862197.82739633,35.62525645273737,35.843824463952636,32.46598205256302,35.73075695037842,38.99553184819382
2007-06-18,34.57167053222656,35.89944941913359,34.57167053222656,35.3203096699079,115178300,,,,37.02459142304668,-64236270.157960236,35.449658799318904,35.73320238293298,32.36122145558687,35.63760051727295,38.91397957895903
2007-06-25,34.52930450439453,34.94600107180459,34.28917423344318,34.73412205489172,92463200,-0.45052242651935615,,,36.69557352353738,-24023622.389079195,35.29626641683151,35.62851561088616,32.27588397808282,35.53368988037109,38.79149578265937
2007-07-02,34.71291732788086,35.10136244392888,34.50103572441239,34.71291732788086,52745300,-0.4665389206431598,,,39.21663778129423,-1551398.4906041175,35.19904156867307,35.5488983688857,32.18195016170942,35.40234546661377,38.62274077151811
2007-07-09,34.96011734008789,35.186121923519146,33.985470890173644,34.60698484170317,105063500,-0.4540511139755665,,,42.53470831985228,16797332.824807577,35.15922086390887,35.49770001855546,32.06801233314783,35.32446556091308,38.58091878867834
2007-07-16,34.11964797973633,35.45448780634775,33.9713303479682,34.84709974479873,117040300,-0.5061388370535127,,,35.449276107936434,-59980079.77596746,34.98595871654678,35.37786940648424,32.25412735346312,35.30300731658936,38.3518872797156
2007-07-23,33.48402404785156,34.3244784406353,33.123830077854876,34.22560177021218,180306200,-0.5918853857457975,,,31.214398210217574,-96397983.78345643,34.73563627176425,35.21318720138574,32.16477959570361,35.19768180847168,38.23058402123975
2007-07-30,33.19445037841797,34.190283782003036,33.11676080816455,33.8300898675943,198842700,-0.6754204914196862,,,29.48619139094848,-70519068.11387432,34.478771956206536,35.03764486895377,32.225881269138924,35.12433013916016,38.02277900918139
2007-08-06,34.317420959472656,35.29206754169766,32.855452433228905,33.3992768778694,205299300,-0.643589425394353,,,42.7287375995697,130190360.10278895,34.45188012341755,34.97501670291194,32.064273108363956,35.034827613830565,38.005382119297174
2007-08-13,36.556278228759766,37.27666891146114,33.6605925676745,34.81180536696871,226158400,-0.43271790289126955,,,59.1857732330332,380954371.9344908,34.802613140974586,35.112517705159576,31.747926375220118,35.080669212341306,38.413412049462494
2007-08-20,36.63395309448242,36.84583198796936,35.64518402681459,36.626891632180254,149244700,-0.25637762784811713,0.24109372009530716,-0.4974713479434243,59.61931142360727,134713165.33304235,35.10783646655923,35.244816434665914,31.741894708403404,35.13633232116699,38.53076993393058
2007-08-27,35.79351806640625,36.563347188724855,35.03075041015468,36.563347188724855,122032100,-0.1823408604346497,0.2521043900070197,-0.4344452504416694,53.05283080601647,-23468979.148782015,35.2221167332004,35.29252962003464,31.647428699616064,35.164992332458496,38.68255596530093
2007-09-03,34.621124267578125,36.19609551497596,34.43043231912347,35.75114763524843,105252600,-0.21578117920030593,0.17493125699309076,-0.3907124361933967,45.52083630441957,-90087990.0832854,35.12195132226336,35.234146545908,31.526904981452606,35.11337814331055,38.69985130516849
2007-09-10,35.72555160522461,35.93296787179094,34.759994534159745,35.19628298163666,100525300,-0.15141934868649543,0.191434470005521,-0.3428538186920164,52.37955789230805,43985929.60231428,35.22255136942356,35.27687742063118,31.452137681171298,35.12641525268555,38.8006928241998
2007-09-17,36.64820098876953,37.141706209793604,35.310725690928365,35.64688296331451,133841400,-0.02566617624974299,0.25375011395381875,-0.27941629020356173,57.224534831237044,96987766.66929764,35.46015963931456,35.396122948295385,31.315595494635016,35.16916923522949,39.02274297582396
2007-09-24,35.95442581176758,36.65534724634179,35.704094974037794,36.64819618394803,91224300,0.017806992323052384,0.2377786260212913,-0.2199716336982389,52.868771685795274,-9863514.363153633,35.5425373347234,35.444671023379925,31.3053132853069,35.18736381530762,39.06941434530834
2007-10-01,37.699581146240234,37.864082883230225,35.58966281811285,35.789928056147154,98452000,0.19087890899957927,0.32868043415825454,-0.1378015251586753,60.925757022949654,111254850.53861676,35.90204463664287,35.640750164498215,31.14818710927571,35.2812894821167,39.414391854957685
2007-10-08,37.241851806640625,37.8784030947441,37.17748129838448,37.65668457726317,74190600,0.28778728490060246,0.34047104804742223,-0.05268376314681976,58.1193916085412,14445473.951206408,36.1253458316425,35.77997639424973,31.233189421258434,35.355123329162595,39.47705723706676
2007-10-15,34.023311614990234,37.24182965681638,34.001855701123624,37.191764038879924,161969900,0.10368337853869036,0.1250937133484081,-0.02141033480971774,43.08966008516471,-342722597.3413276,35.77500679553379,35.62722293518369,30.78268998037991,35.28269920349121,39.78270842660251
2007-10-22,34.352317810058594,34.65271427038838,33.222261691452815,33.9374879809206,134768500,-0.015493642264068797,0.004733354036519158,-0.020226996300587954,44.66494929354405,-84681084.84706242,35.53789196462126,35.51636161995542,30.654972259009455,35.2254716873169,39.79597111562434
2007-10-29,32.26387023925781,34.74570725100773,31.62731904368885,34.55974681935691,166491200,-0.2752891925037346,-0.20404975696251731,-0.0712394355412173,37.55810260051956,-260032456.41549215,34.992221677060684,35.23353628250346,30.116670980209737,35.070176887512204,40.023682794814675
2007-11-05,31.45564842224121,32.65722867460381,30.053805703942004,31.39843174413281,205822400,-0.5401690512569033,-0.37514369257254876,-0.1650253586843545,35.22238397023299,-197577588.21230924,34.40279280125744,34.90502429465457,29.769523262147253,34.91437578201294,40.059228301878626
2007-11-12,31.734588623046875,33.60848340230243,31.098037683557,31.14810330385137,173088700,-0.7192885935062847,-0.44341058785754417,-0.27587800564874054,36.685850786041904,-33671598.247308865,33.95809210488901,34.629334236253904,29.351744636022268,34.774639987945555,40.19753533986884
2007-11-19,30.86202049255371,31.527181268022108,29.84639757786248,31.527181268022108,119913600,-0.9210339707096011,-0.5161247720486885,-0.4049091986609127,34.09123212596589,-80979056.59757301,33.442080169499796,34.301741736801716,28.966020145405725,34.5820951461792,40.19817014695268
2007-11-26,32.99338912963867,33.401067891825164,29.910762874150542,30.926385612636913,172022400,-0.8985767656090147,-0.39493405355848155,-0.5036427120505331,44.42980854581172,217435746.624865,33.367298329522946,34.1879719448745,28.524235637233893,34.483758735656735,40.44328183407958
2007-12-03,32.44982147216797,33.19365759370767,31.720290206239287,33.07922147719173,124559700,-0.9141034207203589,-0.3283685669358606,-0.5857348537844983,42.594736149755974,27340832.64545265,33.214385519963784,34.036828425508716,28.442212822492152,34.40026741027832,40.35832199806448
