Date_,Close,High,Low,Open,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,EFI_2,EMA_11,EMA_22,KCLs_20_3.0,KCBs_20_3.0,KCUs_20_3.0
2007-01-01,29.575965881347656,30.640700201782746,28.706431762366552,29.073175363951595,29926600,,,,,,,,,,
2007-01-08,29.37485122680664,30.01369321652452,28.74783989502435,29.871727577764787,33005400,,,,,-6637869.618988037,,,,,
2007-01-15,29.22105598449707,29.564136024646437,28.398842215302384,29.262462157334628,20511800,,,,,-4315701.373799643,,,,,
2007-01-22,29.292037963867188,30.53422767427488,28.89571883302502,29.22105627493546,26779500,,,,,-171325.84690517886,,,,,
2007-01-29,30.279878616333008,30.45141979149162,29.185568580396417,29.32161777765298,16289200,,,,,10670314.021795766,,,,,
2007-02-05,30.167478561401367,30.64069346009081,29.64694104460967,30.226629577562566,14462400,,,,,2473054.970969683,,,,,
2007-02-12,29.575965881347656,30.38043251435505,29.43400025227165,30.09058705587231,17068400,,,,,-5906431.695162611,,,,,
2007-02-19,29.161888122558594,30.19704643907463,29.1027371213441,29.575951900458218,16875500,,,,,-6627323.377350753,,,,,
2007-02-26,27.416919708251953,29.36301882174926,26.665692154012827,29.357104621367007,35627900,,,,,-43655481.237833954,,,,,
2007-03-05,28.594030380249023,28.848383747044668,26.849048767278703,27.121146983140907,32227600,,,,,10738474.182623869,,,,,
2007-03-12,28.30419921875,28.71826320368891,27.819153545568394,28.51714653994528,26451500,,,,,-1531487.9180529886,29.178570140491832,,,,
2007-03-19,29.587799072265625,29.688356281769334,28.091255792580498,28.452080711800264,21812000,,,,,18154757.363904208,29.246774962454133,,,,
2007-03-26,28.818809509277344,29.57003899104988,28.30418629913585,29.493140880948367,23733200,,,,,-6115469.609574246,29.17544738692467,,,,
2007-04-02,28.659107208251953,29.5286389438799,28.280535261248385,28.93120551310242,30749200,,,,,-5312301.866318043,29.089390690479217,,,,
2007-04-09,27.517467498779297,28.818809908404592,27.36367127644626,28.80697925618927,32997000,,,,36.598508339645456,-26884557.617752172,28.827403491862565,,,,
2007-04-16,28.824724197387695,29.096822429801648,27.807310668315818,28.032088548185087,28310900,,,,48.02926532276164,15711556.573170945,28.82695694278342,,,,
2007-04-23,28.04984474182129,29.00810765362183,28.014355027177114,28.86614202564383,19629100,,,,43.072139781863534,-4902938.689782048,28.697438242623065,,,,
2007-04-30,27.39031410217285,28.297201192779184,26.49528425711826,28.24978125500054,34949900,,,,39.34951807798248,-17001332.8316933,28.479584219214697,,,,
2007-05-07,27.79930305480957,28.409820054387026,27.378459022364773,27.39031400676814,23194300,,,,42.65913682627225,657030.6988634635,28.366204025147177,,,,
2007-05-14,28.374252319335938,28.427598613367433,27.686679119100514,27.740025413132006,26072200,,,,47.034735539783355,10212471.709344054,28.367545407511972,,,28.799294662475585,
2007-05-21,27.64518928527832,28.640985319662875,27.52664170764074,28.403890164387704,20203100,,,,42.59597179866968,-6415398.352464946,28.247152720473032,,24.681049328803862,28.702755832672118,32.72446233654037
2007-05-28,29.091461181640625,29.162588812824925,27.38438220547105,27.680749973363362,19408300,,,,52.227419599093,16574653.113290695,28.387870797334298,28.76011562347412,24.59002683366751,28.68858633041382,32.78714582716013
2007-06-04,28.540220260620117,29.304847471970547,28.01861229555928,29.091464553684055,22307000,,,,48.86230874412924,-2672803.1123727458,28.4132623745486,28.740994287573773,24.53784384241358,28.65454454421997,32.77124524602636
2007-06-11,28.314970016479492,28.623192692406658,28.012673699600153,28.392026250737803,21199400,,,,47.51508170445183,-4074381.0545474254,28.396880314870415,28.703948698782966,24.643188922310696,28.605691146850585,32.56819337139047
2007-06-18,26.54863739013672,28.652849056881955,26.22263314787044,28.392046115290466,77830500,,,,38.54113960353284,-93007828.00122996,28.0888398274148,28.516530324118076,24.281972156313437,28.41912908554077,32.556286014768105
2007-06-25,27.662965774536133,28.04824476894906,26.578260943164413,26.6434622124749,52484900,-0.5549918651262828,,,45.530401899530666,7987666.547833215,28.01786081860169,28.442307319806606,24.080868272470497,28.29390344619751,32.506938619924526
2007-07-02,28.629121780395508,28.73581434227513,27.680745964916976,27.680745964916976,20278100,-0.46786631238296295,,,50.759078227708244,15723760.917555735,28.119737645567326,28.45855205550999,24.014563621574545,28.2465612411499,32.47855886072526
2007-07-09,28.1248836517334,28.736683103699622,27.95263159295786,28.635705571184506,25778000,-0.4344978660826584,,,48.160693656404725,-3424246.681249325,28.120595313261674,28.429537411703333,24.009252069081604,28.194711017608643,32.38016996613568
