Date,Close,High,Low,Open,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,EFI_2,EMA_11,EMA_22,KCLs_20_3.0,KCBs_20_3.0,KCUs_20_3.0,Adj Close
2007-01-01,9.749407768249512,9.83621796656538,9.550137860519534,9.66752953138396,47381600,,,,,,,,,,,
2007-01-08,9.841148376464844,9.89935047528621,9.631027149064233,9.716851386571305,61902400,,,,,5678963.8259887695,,,,,,
2007-01-15,9.858905792236328,9.889486507178685,9.76617620160289,9.81550032383321,47501600,,,,,2455325.0493367515,,,,,,
2007-01-22,9.391312599182127,9.879621862272156,9.363691211072254,9.879621862272156,63103200,,,,,-18852642.836846247,,,,,,
2007-01-29,9.884554862976074,10.004905854654917,9.406110976120834,9.407097669407545,88958400,,,,,22967814.120709453,,,,,,
2007-02-05,10.219959259033203,10.272242714742948,9.711920585735454,9.825366231637124,75452800,,,,,24527405.25011604,,,,,,
2007-02-12,10.486310005187988,10.605674305672494,10.183459886735177,10.220945953396155,78105600,,,,,22044791.642616805,,,,,,
2007-02-19,10.657955169677734,10.683603920959508,10.421199260262528,10.48630745521788,44409600,,,,,12430059.278821489,,,,,,
2007-02-26,10.245610237121582,10.742797649713244,10.078894406073276,10.742797649713244,78226400,,,,,-17360819.995133236,,,,,,
2007-03-05,10.441917419433594,10.495187566317286,10.107499902296892,10.246594300153165,67099200,,,,,2994429.926549012,,,,,,
2007-03-12,10.62051486968994,10.64423219407727,10.154069884298284,10.445597623187997,64514400,,,,,8679548.20539508,10.12705421447754,,,,,
2007-03-19,10.776654243469238,10.88041799686101,10.377409018420751,10.65312542707899,96327200,,,,,12920161.85907375,10.235320885976156,,,,,
2007-03-26,10.50093936920166,10.811243740998638,10.327010559201003,10.775667376363044,73130400,,,,,-9135372.074400546,10.279590633180408,,,,,
2007-04-02,10.570113182067873,10.672889243031523,10.466349433469968,10.55430188635963,40838400,,,,,-1161825.4652298698,10.328011057994985,,,,,
2007-04-09,10.603716850280762,10.890303180861103,10.542446268881234,10.556281439848826,52694400,,,,62.66610417349367,793208.2677749392,10.373962023375949,,,,,
2007-04-16,10.579997062683104,10.771714049417042,10.49105690764503,10.672890984743493,50324800,,,,61.83437821710676,-531392.9553380411,10.408301196593808,,,,,
2007-04-23,10.696610450744627,10.73416370537368,10.435717568089416,10.562210995563422,49364800,,,,64.34019235934161,3660600.067540314,10.456352738952278,,,,,
2007-04-30,10.532554626464844,10.87052907681178,10.344790791618903,10.722294589400711,45502800,,,,58.51912943846545,-3756466.2181787007,10.469053053537706,,,,,
2007-05-07,10.481175422668455,10.767762499968272,10.406070426159182,10.53058696172152,57604400,,,,56.78634609848261,-3225267.544171953,10.471073448392833,,,,,
2007-05-14,10.524657249450684,10.579997928931702,10.376422640303492,10.530586392549305,57390800,,,,57.921899668389386,588548.7016049542,10.480004081902472,,,10.33320074081421,,
2007-05-21,10.728229522705078,10.949593686330944,10.57406581378992,10.593830121203656,60802000,,,,62.84460708458069,8447917.139477449,10.521374988702908,,9.190461397052342,10.382141828536987,11.573822260021633,
2007-05-28,11.20455837249756,11.2895462651814,10.720325977295364,10.791477947811028,65267200,,,,71.30404526466108,23541739.249943003,10.635238886002016,10.390763759613035,9.213497352604367,10.450312328338622,11.687127304072876,
2007-06-04,10.467337608337402,11.380463162263226,10.251903322319412,11.380463162263226,100031600,,,,51.68887446390499,-41316335.31146105,10.60725533972458,10.397422355154289,9.09313151325422,10.480733919143676,11.868336325033134,
2007-06-11,10.593435287475586,10.714401259257226,10.502215319285996,10.629130189197127,84960400,,,,54.01885311777959,-6629905.598052528,10.604951997683084,10.414466957964835,9.193567697710904,10.54084005355835,11.888112409405796,
2007-06-18,10.500231742858888,10.90477342482377,10.488333191105012,10.680688950528678,57085200,,,,52.021753215416645,-5756997.189452975,10.58749862187905,10.421924765346928,9.25392449496815,10.57162389755249,11.88932330013683,
2007-06-25,11.559178352355955,11.751533350490082,10.549807642917356,10.6291290498733,130241600,0.2744815442522803,,,66.96523908691465,90026934.76049809,10.7494452436252,10.520816381608585,9.217238527840731,10.638584852218628,12.059931176596525,
2007-07-02,11.832837104797363,11.892329099959513,11.521498891063262,11.640482124915415,44295200,0.3425132914023887,,,69.60033430548276,38090157.70092775,10.930010553820562,10.634905140146738,9.292272514327362,10.705911207199096,12.119549900070831,
2007-07-09,11.70195770263672,11.824907137010351,11.448127978847472,11.824907137010351,58506400,0.3814707103202561,,,66.85372189217172,7591864.130594895,11.058668411956589,10.727692319493697,9.326126971187374,10.758111333847046,12.190095696506717,
2007-07-16,11.60478973388672,11.967686897713383,11.539348827679769,11.56314593346719,70947200,0.3998943691126566,,,64.80889214034913,-2065242.1648017005,11.149688632278275,10.803961659875696,9.429420722066585,10.826070308685305,12.22271989530402,
2007-07-23,10.994006156921388,11.860597756700765,10.994006156921388,11.711869314746608,107790800,0.3610481826067602,,,53.691858660228206,-44579647.6469037,11.12374155305213,10.820487268314452,9.385189568577124,10.853674745559692,12.32215992254226,
2007-07-30,11.204216003417969,11.43028324953099,11.02574146360641,11.170504566160467,94418800,0.3432675036391135,,,56.4600291671256,-1628041.5793735832,11.137153961446437,10.853854984410413,9.422457407838934,10.882859802246092,12.343262196653251,
2007-08-06,11.061434745788574,11.626603534476557,10.311843301697834,11.075316012792303,105914800,0.3140349339972808,,,54.09469244536847,-10624446.09016839,11.124534092170126,10.871905398443296,9.314933744804131,10.89709882736206,12.47926390991999,
2007-08-13,10.80165672302246,11.444163495988397,10.391166074607456,11.124892823560646,70470800,0.2668301447524275,,,49.99113287718518,-15745992.08788694,11.070721197312183,10.86579681797192,9.244654976557676,10.9121346950531,12.579614413548526,
2007-08-20,10.73224639892578,10.906754685709329,10.65094153061847,10.807602370384696,55216000,0.2212685302337611,-0.1014880486903416,0.3227565789241027,48.92324010582044,-7803704.332843824,11.01430873091445,10.854183738054864,9.245370635571176,10.920241355895996,12.595112076220817,
2007-08-27,11.172484397888184,11.261721644770724,10.575587713580052,10.732247817582476,58918400,0.2181692306821361,-0.0836698785935733,0.3018391092757094,55.42687154735391,14690844.23442966,11.04067134207674,10.88186205630124,9.223067460069927,10.948679733276368,12.674292006482808,
2007-09-03,10.84726333618164,11.350957274400646,10.744144838528545,11.112991568775971,42487200,0.1873111850205706,-0.091622339404111,0.2789335244246816,50.3285969134143,-4314873.450482267,11.008436674427555,10.878853471943014,9.18750747962984,10.962043046951294,12.736578614272748,
2007-09-10,11.38695240020752,11.42674620041393,10.774130609441784,10.953201571865218,43473200,0.2040521721878416,-0.059905081789472,0.2639572539773137,57.34094863956879,14203049.261979137,11.071522628724216,10.923035987444274,9.168899159049802,10.99656014442444,12.824221129799076,
2007-09-17,11.39292335510254,12.135075705879656,11.160130832309337,11.341191936371969,120617200,0.2153192648354451,-0.0389103913134948,0.25422965614894,57.412583334596015,5214482.99450208,11.125089416453935,10.963895758544991,9.14453660722507,11.039578580856324,12.934620554487577,
2007-09-24,11.671478271484377,11.717240880871444,11.275531094347324,11.490417182603498,84521200,0.2439138832896912,-0.008252618287399,0.2521665015770902,60.72595094052285,17434024.86382898,11.216154225625676,11.025424672713635,9.192049092758612,11.09909372329712,13.006138353835627,
2007-10-01,12.007731437683104,12.037576973450086,11.65953706241802,11.69734150892333,65158000,0.2903610433903285,0.0305556334505905,0.2598054099397379,64.33332507118503,20417730.823394246,11.34808376096858,11.1108426522762,9.240033108809657,11.17324743270874,13.106461756607825,
2007-10-08,12.564842224121094,12.622542425694158,11.872432215209797,11.969926967873684,94702400,0.3678841968785846,0.0864630295510773,0.2814211673275073,69.35556041274701,41979062.63550804,11.550876838160669,11.237277397654015,9.28308767783984,11.26507806777954,13.24706845771924,
2007-10-15,12.600659370422363,12.881203807627392,12.336031239195306,12.534999484988775,77300000,0.4272865060472224,0.116692270975772,0.3105942350714503,69.6514343449312,15838797.817894772,11.72584059353762,11.355832351807786,9.356499885654172,11.334883117675782,13.31326634969739,
2007-10-22,12.85533618927002,12.930943562703549,12.33204958364594,12.437502492226669,86520400,0.489273514380331,0.1429434234471045,0.3463300909332265,71.74072631213049,19969426.097582765,11.914089859493018,11.48622398984798,9.555349693833737,11.454283046722413,13.353216399611089,
2007-10-29,12.708099365234377,13.24531368424878,12.469337361338695,12.825490639541211,52030800,0.5205176800814275,0.1393500713185607,0.3811676087628667,68.79215531945559,1549242.2031717133,12.046424777116576,11.592474022490276,9.581745996923136,11.560016250610351,13.538286504297568,
2007-11-05,12.377811431884766,12.787685434547798,12.119152925941371,12.33602829241001,60106800,0.5127171465021885,0.1052396301914573,0.4074775163107311,62.578698350138765,-12718619.767114963,12.101655886244608,11.660764232002842,9.63781114014128,11.653895235061643,13.669979329982011,
2007-11-12,12.463371276855469,12.893143433026426,12.164918896628071,12.27833074039419,63526000,0.5075879736784845,0.0800883658942026,0.4274996077842818,63.498443956566,-616023.4479657304,12.161941784679753,11.73055614894655,9.761482347051182,11.69910488128662,13.63672741552206,
