Date,Close,High,Low,Open,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,EFI_2,EMA_11,EMA_22,KCLs_20_3.0,KCBs_20_3.0,KCUs_20_3.0,Adj Close
2007-01-01,30.14859962463379,31.12645074498548,29.52782795708716,30.69245984043417,8811400,,,,,,,,,,,
2007-01-08,28.731277465820312,30.016768759029045,27.68750380959241,29.95633934978384,15052400,,,,,-21334100.06332397,,,,,,
2007-01-15,27.220548629760746,28.89608150224248,27.10518454541949,28.62140391345453,10180500,,,,,-17364683.298110962,,,,,,
2007-01-22,27.18758583068848,27.78638299574982,26.62174863165213,27.20406581370098,8847000,,,,,-5982642.354965211,,,,,,
2007-01-29,28.099519729614254,28.275313228537897,26.80853373334052,27.18759016808896,8512100,,,,,3180767.5757090244,,,,,,
2007-02-05,28.70929336547852,29.26414312743981,27.64904007005005,28.09951103358644,8240500,,,,,4410148.9561292855,,,,,,
2007-02-12,30.63753318786621,32.5767559575655,28.08852594158344,28.302774088356376,32734500,,,,,43550027.29600977,,,,,,
2007-02-19,31.58242416381836,32.30757269470915,30.78036416215272,31.2143551740774,11433500,,,,,21718949.74770252,,,,,,
2007-02-26,28.59393310546875,32.46139358945849,28.56646576904628,31.994442583406144,13174500,,,,,-19008267.049583778,,,,,,
2007-03-05,28.83014488220215,29.461903855049687,27.473237609465297,28.38516665906081,9868800,,,,,-4782004.495043552,,,,,,
2007-03-12,29.5333309173584,29.934362007094627,28.626896208678488,28.775222345507604,8692600,,,,,2481008.454451628,29.024926445700903,,,,,
2007-03-19,30.566123962402344,30.84629629684005,29.582777620256238,29.802520545477037,6823700,,,,,5525316.085794789,29.28179269848448,,,,,
2007-03-26,29.747589111328125,30.5441525871089,29.538833519128275,30.5441525871089,7264900,,,,,-2122610.5311144646,29.35942543395842,,,,,
2007-04-02,29.703628540039062,30.280450945827912,29.555302419300794,29.808005249170456,4687700,,,,,-844919.4903926472,29.416792618305195,,,,,
2007-04-09,29.44543838500977,29.884924229020157,28.665354993576585,29.85745479205164,6019900,,,,48.69663480414061,-1317825.7729714587,29.42156691275596,,,,,
2007-04-16,30.22002410888672,30.555131066053157,29.450928201320867,29.527837582515104,6315200,,,,53.54895370039891,2821833.917961336,29.554643112111084,,,,,
2007-04-23,32.19770050048828,32.35701397132567,30.0222549591767,30.220021021058727,9064000,,,,63.135851769439874,12891050.514971487,29.99515267684062,,,,,
2007-04-30,30.46174430847168,32.79650375896266,30.296938178149983,32.197706545482376,19852400,,,,52.82905591470084,-18678247.632603087,30.07291794877913,,,,,
2007-05-07,30.85728454589844,31.14294953810565,30.192565171374905,30.48921752046979,6615500,,,,54.645832088845616,-4481618.250403219,30.20364571496568,,,,,
2007-05-14,31.219850540161133,31.34070723404519,30.280451750521216,31.01109502072745,6842200,,,,56.30702310734085,159959.9471617362,30.37301318583159,,,29.68467874526977,,
2007-05-21,33.010746002197266,33.76336185589821,30.84628779642216,30.9012224647769,12850300,,,,63.43183482051792,15395682.619589187,30.812635321892536,,24.277104487510577,29.82778606414795,35.378467640785324,
2007-05-28,35.69160079956055,36.4716840199677,32.68662779241471,33.04370943848035,10213800,,,,71.04372048500483,23386370.692735784,31.625796234837203,30.10890553214333,24.426526592320847,30.17580223083496,35.925077869349074,
2007-06-04,35.05984878540039,35.488345171889144,34.12594452390356,35.43890521556239,7346400,,,,67.47907586450684,4701388.233027814,32.198138326597736,30.53942233677438,24.85227770227773,30.567767238616945,36.28325677495616,
2007-06-11,38.32849884033203,38.399917677079415,35.19717682611049,35.23013678691926,12138300,,,,74.58457247929742,28017699.385527093,33.219865078886784,31.216733337083745,25.08300817362271,31.12481288909912,37.166617604575535,
2007-06-18,38.91081619262695,39.53708056596583,37.48798454355276,38.1636930470216,17421200,,,,75.60709090774886,16102344.500375891,34.16835693117682,31.88578402017445,25.536225517690987,31.66537771224976,37.79452990680853,
2007-06-25,40.63579559326172,41.56420701177981,38.757002241509085,39.21845849299362,12272500,3.5803961815603387,,,78.38171315540224,19480654.62965207,35.246263374857634,32.646654591747264,25.953735372148003,32.26170282363891,38.56967027512982,
2007-07-02,42.66291427612305,42.69037951328378,40.421544714488086,40.81708101257029,6751400,3.9313123203704654,,,81.10211694213051,15617477.59353067,36.48237185840187,33.51763369473646,26.887913709138804,32.86297187805176,38.83803004696472,
2007-07-09,45.20093536376953,45.24488477611926,42.371755860267406,42.723342776571904,8285700,4.363908557821759,,,83.84344813601312,19225346.748451877,37.93546577596315,34.533572970304554,27.38837585778502,33.543897438049314,39.699419018313606,
2007-07-16,43.789093017578125,46.72265133050548,42.61896820352234,45.305314215172565,12166700,4.540480481965517,,,77.13992341744019,-5043192.599454029,38.91107031623231,35.33840080050226,28.11682055740485,34.30365543365478,40.49049030990472,
2007-07-23,43.89348220825195,47.793903369089,42.465159497540206,44.34944803939672,19520600,4.6354042841038,,,77.28453719938888,-322571.10950632393,39.74147229823559,36.08232092291527,28.368975779812683,35.056822299957275,41.744668820101865,
2007-07-30,54.19939041137695,55.41346499826165,44.43185064762618,44.777947133914296,25144200,5.479073395611245,,,86.41895175388652,172648354.32417497,42.15112531709248,37.65771826973803,28.070401205774576,36.2901252746582,44.50984934354183,
2007-08-06,54.69928359985352,58.09429806581783,52.18323639876337,54.68280361851939,19372800,6.117505650196563,,,86.69836046089766,64005671.94920416,44.24248503088599,39.13959351583503,28.587344744511213,37.49678325653076,46.40622176855031,
2007-08-13,50.72195816040039,56.11113043217287,47.46977692483265,56.11113043217287,21771700,6.230707174713622,,,73.70549088888154,-36393533.53035968,45.32239721913839,40.14675565884072,28.493953737354904,38.545501708984375,48.59704968061385,
2007-08-20,57.56654739379883,58.11453546057237,51.53312956272202,52.55714903232729,16073400,6.794399736190812,1.7196010936870207,5.074798642503791,79.42104619563244,61212702.54595107,47.36308891491512,41.66152015753273,28.886985363996164,39.93864765167236,50.99030993934856,
2007-08-27,56.36539077758789,58.59055701186688,53.25458212310343,57.15139441361703,17182700,7.062791389203795,1.5903941973600029,5.472397191843792,76.28717024776414,6644824.989071908,48.86347255869392,42.94011760275493,29.61552213562709,41.28464527130127,52.953768406975456,
2007-09-03,58.26396942138672,60.21237311331875,56.525903444674384,56.747309787829735,17087900,7.344035665694163,1.4973107790802969,5.846724886613868,77.7796573485787,23843423.001270637,50.430222035809386,44.27262645654899,30.60712595304897,42.68684253692627,54.76655912080357,
2007-09-10,58.87287902832031,60.057421379434125,57.10160193031585,59.14964133882462,11339500,7.529265017164874,1.3460321044408057,6.183232912724069,78.25242415360594,12550961.325639203,51.8373315345612,45.54221363670302,31.84772581389517,44.020601463317874,56.193477112740574,
2007-09-17,60.168087005615234,61.16443238987598,57.32850899505476,59.22156100209508,14173900,7.691905572578101,1.206938127883225,6.484967444694876,79.26309897467618,16422419.34146673,53.22579077973687,46.8140287122606,33.132589276651075,45.50591859817505,57.87924791969903,
2007-09-24,66.09082794189453,67.96173928247191,60.22346892694811,60.33970856834233,17729100,8.2041428280315,1.3753403066692993,6.828802521362201,83.12508064121434,75477384.00274843,55.369963640096486,48.49027212353312,33.867776259931986,47.26759576797485,60.66741527601772,
2007-10-01,57.40604019165039,60.52238240996772,52.73429085555832,59.91904257645046,68534800,7.819170226694538,0.7922941642658694,7.026876062428669,64.23414540688347,-371647666.3360386,55.709309732022135,49.2655563033694,33.332643502084615,48.57690525054932,63.82116699901402,
