Date,Open,High,Low,Close,Adj Close,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,EFI_2,EMA_11,EMA_22,KCLe_20_3.0,KCBe_20_3.0,KCUe_20_3.0
2007-01-05,49.15,51.8,48.53,50.0,29.5,29926600.0,,,,,,,,,,
2007-01-12,50.45,50.74,48.6,49.66,29.2994,33005400.0,,,,,-11221836.000000112,,,,,
2007-01-19,49.47,49.98,48.01,49.4,29.146,20511800.0,,,,,-7295990.666666677,,,,,
2007-01-26,49.4,51.62,48.85,49.52,29.2168,26779500.0,,,,,-289636.8888888117,,,,,
2007-02-02,49.57,51.48,49.34,51.19,30.2021,16289200.0,,,,,18038763.703703668,,,,,
2007-02-09,51.1,51.8,50.12,51.0,30.09,14462400.0,,,,,4181017.2345679123,,,,,
2007-02-16,50.87,51.36,49.758,50.0,29.5,17068400.0,,,,,-9985260.921810694,,,,,
2007-02-23,50.0,51.05,49.2,49.3,29.087,16875500.0,,,,,-11203653.640603598,,,,,
2007-03-02,49.256,49.64,45.08,46.35,27.3465,35627900.0,,,,,-73802754.54686776,,,,,
2007-03-09,45.85,48.77,45.39,48.34,28.5206,32227600.0,,,,,18154364.484377455,,,,,
2007-03-16,48.21,48.55,47.03,47.85,28.2315,26451500.0,,,,,-2589368.505207549,49.32818181818182,,,,
2007-03-23,48.1,50.19,47.49,50.02,29.5118,21812000.0,,,,,30691570.498264175,49.44348484848485,,,,
2007-03-30,49.86,49.99,47.85,48.72,28.7448,23733200.0,,,,,-10338249.833912006,49.32290404040404,,,,
2007-04-05,48.7,49.92,47.81,48.45,28.5855,30749200.0,,,,,-8980939.277970586,49.17742003367003,,,,
2007-04-13,48.5,48.72,46.262,46.52,27.4468,32997000.0,,,,36.598580471309944,-45449786.42599019,48.73451669472503,,,,
2007-04-20,47.39,49.19,47.01,48.63,28.6917,28310900.0,,,,47.6018663055797,24674070.524669923,48.717097245604194,,,,
2007-04-27,48.8,49.04,47.36,47.42,28.0351,19629100.0,,,,42.993817979047115,-7609450.4917767,48.50091437133683,,,,
2007-05-04,47.66,47.74,44.7,46.21,27.3198,34949900.0,,,,38.93484484675278,-30729402.830592252,48.11909530944737,,,,
2007-05-11,46.21,47.93,46.19,46.9,27.7277,23194300.0,,,,42.281227886083606,426243.72313587926,47.9159127578728,,,,
2007-05-18,46.8,47.96,46.71,47.87,28.3012,26072200.0,,,,46.702961641653886,17002103.907711938,47.90826063156067,,41.81013157894738,48.667500000000004,55.52486842105263
2007-05-25,47.92,48.32,46.44,46.64,27.574,20203100.0,,,,42.279858274486564,-10899174.030762643,47.69688385963389,,41.732976190476194,48.474404761904765,55.215833333333336
2007-06-01,46.7,49.2,46.2,49.08,29.0166,19408300.0,,,,51.99294246359492,27937776.65641242,47.927403216361576,48.59409090909091,41.57554988662132,48.532080498866215,55.48861111111111
2007-06-08,49.08,49.44,47.27,48.15,28.4667,22307000.0,,,,48.63367446096119,-4517747.781195853,47.964502680301315,48.555474308300404,41.58168799265739,48.49569187992658,55.40969576719577
2007-06-15,47.9,48.29,47.26,47.77,28.2421,21199400.0,,,,47.289215055700666,-6876430.593731886,47.93208556691776,48.487172194535155,41.87676532669002,48.42657836755262,54.976391408415225
2007-06-22,47.9,48.34,44.24,44.79,26.4803,77830500.0,,,,38.33841066750077,-156915403.53124413,47.40840463909814,48.16567896022775,40.98278767652907,48.08023757064285,55.17768746475663
2007-06-29,44.95,47.32,44.84,46.67,27.5917,52484900.0,-0.9789250347571539,,,45.36432058828918,13475940.156252041,47.28533719924845,48.03561992020795,40.80156980257392,47.945929230581626,55.09028865858933
2007-07-06,46.7,48.48,46.7,48.3,28.6145,20278100.0,-0.8303154852503596,,,50.618081005357574,26527515.385417283,47.45444766604037,48.058609492363786,40.998563154709736,47.97965025624052,54.9607373577713
2007-07-13,48.21,48.38,47.06,47.35,28.0517,25778000.0,-0.7802046930698125,,,47.73691082252783,-7483561.538194163,47.43703972170031,47.9969912756365,41.22631904473738,47.91968356516999,54.6130480856026
2007-07-20,47.3,47.43,45.64,46.38,27.4771,27749600.0,-0.8094317967110385,,,44.92510608212154,-20439261.8460647,47.260866434750255,47.85638333862464,41.20571723095287,47.7730470351538,54.34037683935473
2007-07-27,46.8,46.94,44.06,44.21,26.1915,43154000.0,-0.9962116437608799,,,39.34217917062768,-69242540.61535496,46.752388695625214,47.53930652657033,40.668982256576406,47.43370922228201,54.19843618798762
