Date,Open,High,Low,Close,Adj Close,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,EFI_2,EMA_11,EMA_22,KCLe_20_3.0,KCBe_20_3.0,KCUe_20_3.0
2007-01-05,48.0,48.55,47.59,47.79,29.804,34476700.0,,,,,,,,,,
2007-01-12,47.57,48.42,47.32,47.99,29.9287,51808800.0,,,,,10361760.000000147,,,,,
2007-01-19,48.16,48.89,47.92,48.76,30.409,52291300.0,,,,,30296787.333333243,,,,,
2007-01-26,48.87,50.68,48.7,49.7,30.9952,73874500.0,,,,,56393615.777777985,,,,,
2007-02-02,49.57,51.33,49.11,50.93,31.7623,71735000.0,,,,,77620571.92592585,,,,,
2007-02-09,50.81,51.32,50.08,50.42,31.4442,45267800.0,,,,,10482471.975308679,,,,,
2007-02-16,50.59,51.55,50.25,51.25,31.9618,51640500.0,,,,,32068567.325102832,,,,,
2007-02-23,51.15,51.95,50.72,51.03,31.8246,37662800.0,,,,,5165645.1083676405,,,,,
2007-03-02,51.17,51.415,47.6,48.19,30.0535,93322100.0,,,,,-174967960.96387765,,,,,
2007-03-09,47.6,49.35,47.2,48.82,30.4464,73048400.0,,,,,-27642325.65462577,,,,,
2007-03-16,48.64,48.98,45.91,47.03,29.33,101358700.0,,,,,-130168823.8848752,49.26454545454545,,,,
2007-03-23,47.2,49.65,47.16,48.52,30.2593,80358100.0,,,,,36432771.37170836,49.14045454545454,,,,
2007-03-30,48.55,49.02,47.79,48.38,30.172,59723100.0,,,,,6570101.123902766,49.013712121212116,,,,
2007-04-05,48.38,48.89,47.7,48.77,30.6281,44561300.0,,,,,13775971.707967605,48.973093434343426,,,,
2007-04-13,48.78,49.52,48.66,49.09,30.8291,48419100.0,,,,53.1868276080149,14921398.569322543,48.99257786195285,,,,
2007-04-20,49.36,52.71,49.32,52.54,32.9958,109077500.0,,,,68.25344306326473,255852049.5231072,49.58381488496072,,,,
2007-04-27,52.25,53.0,51.65,52.55,33.002,69948500.0,,,,68.28530511634409,85750339.84103565,50.0781790708006,,,,
2007-05-04,52.46,53.06,51.6,52.63,33.0523,78402500.0,,,,68.55718260506596,32764913.2803455,50.5034825590005,,,,
2007-05-11,52.81,53.25,51.72,52.15,32.7508,54863100.0,,,,64.95896249976349,-6634554.239884978,50.777902132500415,,,,
2007-05-18,52.0,53.07,51.55,52.54,32.9958,53523000.0,,,,66.49754046537066,11704461.92003836,51.07158511041702,,44.51373684210525,49.95399999999999,55.394263157894734
2007-05-25,52.38,52.81,51.26,51.64,32.4305,55188100.0,,,,59.95521558155372,-29211372.69332049,51.16632092534752,,44.74957142857142,50.11457142857142,55.479571428571425
2007-06-01,51.52,52.31,51.35,51.9,32.5938,42876800.0,,,,61.14452343399091,-2305145.5644402215,51.28860077112294,50.11909090909091,45.15627891156462,50.28461224489796,55.412945578231295
2007-06-08,51.56,51.8,49.54,50.41,31.6581,69506100.0,,,,51.67318857496746,-69811107.8548135,51.14216730926911,50.14438735177866,44.9823475866537,50.296553935860054,55.610760285066405
2007-06-15,50.41,50.99,49.34,50.56,31.7523,71940500.0,,,,52.471364541621796,-16076319.284937564,51.045139424390925,50.18052758205878,45.0421240069724,50.32164403720672,55.60116406744103
2007-06-22,50.83,50.99,48.58,48.72,30.5967,81002800.0,,,,43.073451431639455,-104722207.76164602,50.657616186992435,50.05352518361889,44.70382648249884,50.1691065098537,55.634386537208556
2007-06-29,48.72,49.48,48.06,48.45,30.4272,88753800.0,0.284981745123396,,,41.88787908006584,-50883086.5872151,50.28968015582703,49.91408821113029,44.65489062702276,50.00538208034382,55.355873533664884
2007-07-06,48.9,49.58,48.45,48.97,30.9906,45567300.0,0.15664135829967307,,,45.02620723994337,-1164364.8624051586,50.069733463189195,49.83199358407549,44.74299628159203,49.906774263168224,55.07055224474442
2007-07-13,49.21,50.22,47.12,50.05,31.6741,95258600.0,0.14045853263095154,,,50.950923514323705,68198070.37919816,50.06644455265766,49.85095066372111,44.3627109214404,49.920414809533156,55.47811869762591
2007-07-20,49.91,50.48,47.38,47.56,30.0983,122978900.0,-0.0724534650597164,,,40.19506917917424,-181412283.87360016,49.64870379388139,49.65173756252797,43.7815003574937,49.695613399101426,55.60972644070915
2007-07-27,47.75,47.87,43.5,44.23,27.9909,187624100.0,-0.5040802043893251,,,30.82363143208505,-476996263.29120064,48.74558649490116,49.18028212230815,42.575643180589545,49.175078789663196,55.77451439873685
2007-08-03,44.75,45.97,43.2,43.65,27.6239,175827600.0,-0.8827726046687729,,,29.532124965503293,-226985426.4304,47.8963220790843,48.699388024716136,41.88653430624768,48.64888080969527,55.41122731314286
2007-08-10,43.76,47.23,42.51,44.25,28.0036,164030900.0,-1.1215455951479,,,32.67479238749879,-10049448.810133196,47.28860173257025,48.31248471821908,40.7630548485098,48.22993978020048,55.69682471189116
2007-08-17,45.23,48.29,42.16,47.01,29.7502,183586200.0,-1.0756663643819948,,,44.85732524217285,334448791.7299554,47.24216811047521,48.19922517750439,39.60657343436601,48.11375503922901,56.62093664409201
2007-08-24,47.17,47.51,45.03,45.95,29.0794,121843100.0,-1.1120211965240117,-0.6468592193998227,-0.46516197712418894,41.73390527359514,25380473.24331887,47.02680675872934,48.003640379460535,39.5021378691883,47.907683130731016,56.31322839227373
2007-08-31,45.75,45.9,43.15,44.52,28.1744,91168000.0,-1.2419057949654828,-0.6213950542730351,-0.6205107406924477,37.89992226846493,-78453335.58556035,46.60900563227445,47.70071512907267,39.18002950069419,47.58504664208997,55.99006378348575
2007-09-07,44.4,45.62,43.2,43.52,27.5416,71494200.0,-1.409286539670731,-0.6310206391826266,-0.7782659004881044,35.447499135792285,-73813911.86185345,46.094171360228714,47.33717468306635,38.90193145300903,47.19789934284331,55.49386723267759
