Date,Open,High,Low,Close,Adj Close,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,EFI_2,EMA_11,EMA_22,KCLe_20_3.0,KCBe_20_3.0,KCUe_20_3.0
2017-04-28,13.5,13.94,10.7,11.1,11.1,11297841.0,,,,,,,,,,
2017-05-01,11.6,11.73,10.7,10.77,10.77,1291300.0,,,,,-426129.0000000001,,,,,
2017-05-02,10.95,10.95,10.0,10.1,10.1,991549.0,,,,,-584934.8866666667,,,,,
2017-05-03,10.18,10.18,8.18,8.72,8.72,3350888.0,,,,,-3277795.2555555534,,,,,
2017-05-04,8.59,10.04,8.14,9.98,9.98,1840169.0,,,,,453143.5414814816,,,,,
2017-05-05,10.15,11.05,9.75,10.92,10.92,1691911.0,,,,,1211312.07382716,,,,,
2017-05-08,11.04,11.14,10.5,10.8,10.8,580069.0,,,,,357365.17127572035,,,,,
2017-05-09,10.8,11.09,10.4,10.55,10.55,547407.0,,,,,27887.22375857347,,,,,
2017-05-10,10.56,10.74,9.61,10.74,10.74,672558.0,,,,,94486.4212528576,,,,,
2017-05-11,10.62,11.35,10.4,11.0,11.0,429225.0,,,,,105894.47375095249,,,,,
2017-05-12,11.03,11.47,10.6,11.35,11.35,361702.0,,,,,119695.29125031742,10.548181818181815,,,,
2017-05-15,11.45,11.7,11.353,11.52,11.52,430239.0,,,,,88658.85041677246,10.710151515151514,,,,
2017-05-16,11.7,11.82,11.487,11.76,11.76,335490.0,,,,,83231.3501389242,10.885126262626262,,,,
2017-05-17,11.68,11.87,10.91,11.66,11.66,450084.0,,,,,-2261.816620358488,11.014271885521886,,,,
2017-05-18,11.5,11.88,11.24,11.52,11.52,404808.0,,,,57.65113009755626,-38536.01887345298,11.098559904601572,,,,
2017-05-19,11.62,11.713,11.261,11.4,11.4,221268.0,,,,55.56815265435608,-30546.77962448421,11.148799920501313,,,,
2017-05-22,12.39,12.39,10.99,11.08,11.08,913037.0,,,,50.344413924731846,-204963.4865414949,11.137333267084426,,,,
2017-05-23,11.63,11.74,10.31,10.81,10.81,1054647.0,,,,46.38247415872865,-258157.622180498,11.082777722570356,,,,
2017-05-24,11.07,11.59,10.83,10.91,10.91,721771.0,,,,48.014254784127935,-37934.474060166176,11.053981435475295,,,,
2017-05-25,11.05,11.08,10.58,10.65,10.65,437956.0,,,,44.24402625597666,-88557.19802005532,10.986651196229417,,7.976736842105264,10.867,13.757263157894736
2017-05-26,10.73,10.878,10.49,10.73,10.73,611989.0,,,,45.65797803493014,3120.3473266482506,10.943875996857846,,8.12809523809524,10.853952380952382,13.579809523809525
2017-05-30,10.79,10.875,10.0,10.18,10.18,651309.0,,,,38.44044211984473,-237773.1842244509,10.816563330714873,10.829545454545457,8.073514739229024,10.789766439909297,13.50601814058957
2017-05-31,10.18,10.435,9.39,10.05,10.05,927771.0,,,,36.95350283185016,-159664.54807481635,10.688802775595727,10.761758893280634,7.963180002159595,10.71931249325127,13.475444984342944
2017-06-01,10.04,10.3,9.03,9.33,9.33,744211.0,,,,30.026007020878566,-410442.7960249391,10.462335646329777,10.637258119951884,7.73049619243011,10.58699701770353,13.44349784297695
2017-06-02,9.33,9.6,9.26,9.53,9.53,652697.0,,,,33.74172681527755,-49787.99867498003,10.306946371941478,10.54097480517346,7.804734650293908,10.486330635065098,13.167926619836289
2017-06-05,9.57,9.72,8.845,9.0,9.0,630729.0,-0.4892273193983953,,,29.301308625253807,-239453.5795583264,10.0891219766179,10.406976996027945,7.668569445504014,10.344775336487473,13.020981227470928
2017-06-06,9.24,9.81,9.06,9.53,9.53,1470019.0,-0.501035871180628,,,38.07721059029316,439588.8534805572,9.995934980514916,10.330718126808122,7.614419974503631,10.267177685393426,12.91993539628322
2017-06-07,10.94,12.83,10.5,12.66,12.66,6083034.0,-0.2548911653555326,,,65.39594348633509,12839793.897826856,10.439945817095763,10.533264376650894,7.152094262646142,10.495065524879768,13.838036787113392
2017-06-08,13.12,14.5,12.86,13.2,13.2,3614053.0,-0.0160610834087417,,,68.0174851049417,5580990.379275616,10.899954847579805,10.765154430855166,7.202370999536986,10.752678332034074,14.302985664531164
2017-06-09,13.32,13.7,12.98,13.3,13.3,760854.0,0.1792167424288724,,,68.493500308905,1911053.7264252063,11.29996237298317,10.985575784693848,7.577383285295369,10.995280395649878,14.413177506004388
2017-06-12,13.53,14.08,12.13,14.0,14.0,1351058.0,0.386010289823826,,,71.67189917028813,1267511.642141735,11.74996864415264,11.247699629503078,7.631918210505334,11.281444167492747,14.930970124480162
2017-06-13,14.33,15.49,14.06,15.11,15.11,834443.0,0.6321760572720212,,,75.83489968301271,1039991.7007139112,12.309973870127202,11.583551835633246,7.918402190457206,11.646068532493436,15.373734874529667
2017-06-14,15.39,16.838,15.38,16.7,16.7,1466612.0,0.944674296073062,,,80.3006943637478,1901272.6202379705,13.041644891772668,12.028460371665137,8.261030553270805,12.127395338922634,15.993760124574464
2017-06-15,16.41,17.94,16.02,17.68,17.68,986899.0,1.2569202176855825,1.019388866136686,0.2375313515488962,82.45310028642409,1278531.553412657,13.814704076477224,12.519898600215996,8.609503833911681,12.656214830453813,16.70292582699594
2017-06-16,17.6,19.8,17.6,19.31,19.31,2568656.0,1.6172619486619355,1.1037844776904315,0.5134774709715042,85.32515658081232,3217450.037804217,14.730586730397686,13.110342200197216,9.000027278301044,13.289908656124878,17.57979003394871
2017-06-19,19.75,20.43,18.81,19.54,19.54,1173543.0,1.8994982114079464,1.1088165923491538,0.7906816190587928,85.6812969076889,1252426.6059347396,15.532155608664738,13.669442878440936,9.540977061319992,13.885155450779653,18.22933384023931
