Date,Open,High,Low,Close,Adj Close,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,EFI_2,EMA_11,EMA_22,KCLe_20_3.0,KCBe_20_3.0,KCUe_20_3.0
2007-01-03,35.6,36.2,34.64,35.25,13.4349985035972,9017300.0,,,,,,,,,,
2007-01-04,35.37,35.5,34.79,35.29,13.45024389197,7328000.0,,,,,293119.9999999938,,,,,
2007-01-05,35.12,35.29,34.9699,35.14,13.3930736855718,6565700.0,,,,,-558863.3333333291,,,,,
2007-01-08,34.91,35.2601,34.9,35.01,13.3435261733599,5807200.0,,,,,-689578.444444453,,,,,
2007-01-09,35.0,35.39,34.7,34.86,13.2863559669616,7152500.0,,,,,-945109.4814814776,,,,,
2007-01-10,34.7,34.78,34.17,34.75,13.2444311489362,9329200.0,,,,,-999177.827160489,,,,,
2007-01-11,34.5,36.04,34.5,35.81,13.6484339408174,8893700.0,,,,,5951822.057613184,,,,,
2007-01-12,35.84,36.34,35.75,35.9,13.6827360646564,6309200.0,,,,,2362492.685871046,,,,,
2007-01-16,36.0,36.37,35.71,36.22,13.8046991716394,4704900.0,,,,,1791209.5619570164,,,,,
2007-01-17,36.26,36.52,36.19,36.29,13.8313786012919,6355600.0,,,,,893664.52065234,,,,,
2007-01-18,36.53,36.61,35.56,35.77,13.6331885524446,6029100.0,,,,,-1792199.8264492038,35.480909090909094,,,,
2007-01-19,35.53,35.94,35.4,35.54,13.5455275693005,6562900.0,,,,,-1603711.2754830853,35.49075757575758,,,,
2007-01-22,35.5,35.6,35.0,35.29,13.45024389197,5567300.0,,,,,-1462453.7584943618,35.45729797979798,,,,
2007-01-23,35.3,35.67,34.82,34.95,13.3206580908006,6286500.0,,,,,-1912424.586164772,35.37274831649832,,,,
2007-01-24,35.2,35.28,34.78,34.79,13.2596765373091,8172900.0,,,,37.57017467915271,-1509250.862054944,35.27562359708193,,,,
2007-01-25,34.69,34.74,33.88,33.97,12.9471460756651,10466900.0,,,,27.517751211822198,-6224988.954018317,35.05801966423495,,,,
2007-01-26,34.165,34.39,33.49,33.88,12.9128439518262,10959200.0,,,,26.67416074076765,-2732548.3180060787,34.86168305352913,,,,
