Date,Open,High,Low,Close,Adj Close,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,EFI_2,EMA_11,EMA_22,KCLe_20_3.0,KCBe_20_3.0,KCUe_20_3.0
2018-10-01,165.58,169.1,165.29,168.87,152.768237652131,2329700.0,,,,,,,,,,
2018-10-02,166.26,169.26,165.43,169.03,152.912981644695,1652300.0,,,,,264367.99999999435,,,,,
2018-10-03,169.75,169.75,167.18,167.57,151.592192712545,950500.0,,,,,-837030.6666666735,,,,,
2018-10-04,166.82,167.0,163.38,165.83,150.018101793408,1720100.0,,,,,-2274326.2222222025,,,,,
2018-10-05,164.15,165.74,163.65,164.24,148.5797083673,1538700.0,,,,,-2389130.7407407374,,,,,
2018-10-08,163.49,164.91,162.87,164.31,148.643033864047,1109000.0,,,,,-744623.5802469177,,,,,
2018-10-09,162.9,163.74,161.0,161.18,145.811479509507,1510400.0,,,,,-3399909.193415635,,,,,
2018-10-10,161.21,161.6,157.94,158.01,142.943739156826,2222200.0,,,,,-5829552.397805234,,,,,
2018-10-11,157.93,158.21,153.77,154.26,139.551301831099,1977000.0,,,,,-6885684.132601745,,,,,
2018-10-12,156.82,157.78,155.33,156.24,141.342508739083,1840700.0,,,,,134495.9557994404,,,,,
2018-10-15,156.61,159.29,155.99,156.79,141.840066213523,2161500.0,,,,,837381.9852664556,162.39363636363635,,,,
2018-10-16,157.72,160.84,157.22,160.67,145.350108033208,1297500.0,,,,,3635327.328422148,162.10636363636362,,,,
2018-10-17,161.7,162.25,159.09,159.79,144.554016074104,1540700.0,,,,,307898.4428073876,161.72030303030303,,,,
2018-10-18,167.08,167.52,159.48,161.36,145.974316501142,3739600.0,,,,,4016747.4809358497,161.66025252525253,,,,
2018-10-19,161.46,163.06,159.29,159.85,144.608295071316,3012000.0,,,,38.19213270265857,-1693164.1730214225,161.3585437710438,,,,
2018-10-22,165.23,168.95,160.52,166.88,150.967984244612,7591100.0,,,,57.34964332109981,35012567.27565953,162.27878647586985,,,,
2018-10-23,164.84,165.94,161.6,164.17,148.516382870553,4959200.0,,,,50.81147938897928,2711234.425219821,162.59398872989152,,,,
2018-10-24,161.74,164.0,160.78,161.23,145.856712007183,5610900.0,,,,44.83913269139261,-10093619.191593384,162.3666572749096,,,,
2018-10-25,162.76,166.36,162.43,165.0,149.267242331981,5105400.0,,,,52.542288254424136,9467032.269468904,162.80554772909136,,,,
2018-10-26,163.71,167.11,163.44,164.94,149.212963334769,35352000.0,,,,52.41682894006457,1741597.4231562484,163.16128977424282,,150.09573684210528,162.51100000000002,174.92626315789477
