Date,Open,High,Low,Close,Adj Close,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,EFI_2,EMA_11,EMA_22,KCLe_20_3.0,KCBe_20_3.0,KCUe_20_3.0
2007-01-03,66.13,67.1,66.11,66.4,38.9337467928224,12845300.0,,,,,,,,,,
2007-01-04,66.1,67.62,65.9,67.23,39.4204186277327,11262000.0,,,,,9347459.99999998,,,,,
2007-01-05,66.8,67.25,66.5,66.62,39.0627441466541,8141100.0,,,,,-194894.0000000028,,,,,
2007-01-08,66.51,66.75,66.05,66.51,38.9982454697382,6180400.0,,,,,-518193.9999999986,,,,,
2007-01-09,66.6,66.85,66.13,66.26,38.8516575676568,7147100.0,,,,,-1363914.666666666,,,,,
2007-01-10,66.56,66.56,66.07,66.15,38.787158890741,6528700.0,,,,,-933409.555555553,,,,,
2007-01-11,66.4,66.84,66.28,66.73,39.1272428235699,6371500.0,,,,,2152510.148148142,,,,,
2007-01-12,66.45,66.8,66.3,66.64,39.0744711788206,6189400.0,,,,,346139.3827160333,,,,,
2007-01-16,66.65,66.75,66.3,66.54,39.015836017988,7963700.0,,,,,-415533.5390946253,,,,,
2007-01-17,66.6,67.38,66.42,66.87,39.2093320487355,9189900.0,,,,,1883266.820301781,,,,,
2007-01-18,66.46,67.99,66.3,67.71,39.701867399729,10695600.0,,,,,6617291.606767183,66.69636363636363,,,,
2007-01-19,68.0,68.22,67.53,67.76,39.7311849801453,13473300.0,,,,,2654873.8689224967,66.87363636363636,,,,
2007-01-22,68.01,68.11,67.17,67.18,39.3911010473164,10245500.0,,,,,-3076635.377025822,66.92469696969698,,,,
2007-01-23,66.99,67.24,66.13,66.5,38.992381953655,9698300.0,,,,,-5422107.792341985,66.85391414141415,,,,
2007-01-24,66.5,67.09,66.3,67.01,39.2914212739011,7665500.0,,,,54.19118975351969,798900.7358860308,66.87992845117846,,,,
2007-01-25,66.8,67.04,66.5,66.68,39.0979252431536,7727900.0,,,,49.51587648732909,-1433837.7547046477,66.84660704264871,,,,
