entry_date,exit_date,entry_price,exit_price,return_pct
2007-11-06,2007-11-06,53.41509576574662,55.66240310668945,0.04207251356055708
2007-11-09,2007-11-09,46.4960535545292,47.52007293701172,0.022023791358584566
2007-11-12,2007-11-12,48.001648002106265,45.566139221191406,-0.05073802426133356
2007-11-13,2007-11-13,46.4960516153466,47.63631057739258,0.02452378045944914
2008-01-10,2008-01-10,42.34462848076453,43.1749153137207,0.019607843137255054
2008-01-17,2008-01-17,34.87757860959353,35.50859832763672,0.018092417627570745
2008-01-22,2008-01-22,31.429121604636123,32.857215881347656,0.04543856792042433
2008-01-23,2008-01-23,31.495545726887816,35.75768280029297,0.13532507454749565
2008-01-24,2008-01-24,37.368437687574186,37.53449249267578,0.004443718158354093
2008-04-10,2008-04-10,25.33481935431601,25.772104263305664,0.017260233944204506
2008-04-16,2008-04-16,24.08386233309858,23.923341751098636,-0.006665068076698755
2008-04-17,2008-04-17,24.07831232407514,23.52478790283203,-0.02298850574712652
2008-04-18,2008-04-18,24.15581067637655,25.163225173950195,0.041704851518763464
2008-07-31,2008-07-31,19.19068317710725,19.74420738220215,0.028843381967516457
2008-08-04,2008-08-04,19.373359464822983,18.637170791625977,-0.03800005231584824
2008-08-05,2008-08-05,18.82536836763606,19.37889289855957,0.02940311818148067
2008-08-06,2008-08-06,19.28479351604284,20.93983268737793,0.0858209433229491
2008-10-09,2008-10-09,13.683128693299372,13.517071723937988,-0.012135891803948473
2008-10-10,2008-10-10,12.742133880641743,14.12594509124756,0.10860121417403623
2008-10-13,2008-10-13,14.723753457924031,15.299418449401855,0.039097706513688824
2008-10-16,2008-10-16,12.659100517649335,13.572415351867676,0.07214689803157781
2008-10-17,2008-10-17,13.561347395167193,13.461712837219238,-0.007346951231664511
2008-11-21,2008-11-21,8.3637554736508,8.729082107543945,0.04367973633902511
2008-11-24,2008-11-24,9.022448375481284,9.409915924072266,0.042944834092255135
2009-11-02,2009-11-02,17.491301278734845,17.641887664794922,0.008609215727314323
2009-11-03,2009-11-03,17.491302069788727,18.19211196899414,0.04006619383789989
2009-11-05,2009-11-05,15.701635791121443,16.298192977905273,0.037993314500464725
2009-11-06,2009-11-06,16.118642606568923,16.46615219116211,0.02155948196602875
2009-11-09,2009-11-09,16.518282389792883,16.286609649658203,-0.014025231841165109
2009-11-10,2009-11-10,16.286609325383058,16.69782829284668,0.025248899832252203
2009-11-11,2009-11-11,16.79049965546853,17.0916748046875,0.017937235662959017
2010-05-06,2010-05-06,21.005726260117235,20.69064140319824,-0.014999950633329706
2010-05-07,2010-05-07,20.70917491077748,21.166357040405277,0.02207630828352647
2010-07-08,2010-07-08,18.491215626660296,18.719806671142575,0.012362142603145054
2011-08-04,2011-08-04,19.322794635841007,19.075958251953125,-0.012774362536050354
2011-08-05,2011-08-05,19.227863892710648,20.22153663635254,0.05167879017588617
2011-08-08,2011-08-08,19.36077409926516,19.620267868041992,0.013403067844621086
2012-04-11,2012-04-11,29.32895389934819,29.32242584228516,-0.0002225806309161804
2012-06-05,2012-06-05,27.148215417226016,27.50078773498535,0.01298694269000178
2012-06-12,2012-06-12,24.765077480910783,25.79668235778809,0.041655628885977736
2012-06-15,2012-06-15,24.680537679843223,24.951316833496094,0.010971363637430676
2012-06-18,2012-06-18,24.80602497600572,25.235307693481445,0.017305582732056513
2012-06-19,2012-06-19,25.1824774608967,25.717430114746094,0.021243051033404736
2012-11-01,2012-11-01,25.446880340576172,25.44688034057617,-1.1102230246251565e-16
2013-02-26,2013-02-26,23.0263564601322,23.16136932373047,0.005863405434204605
2013-02-27,2013-02-27,23.09385684934247,23.411136627197266,0.013738708952975465
2013-02-28,2013-02-28,23.289618505855497,23.19511032104492,-0.004057953323143404
2013-12-19,2013-12-19,32.339658887173854,32.29019927978516,-0.00152937937784825
2014-09-05,2014-09-05,37.60677478496293,38.26036834716797,0.017379676027585722
2014-09-08,2014-09-08,38.07363842580818,38.46866989135742,0.010375458765755186
2014-09-10,2014-09-10,37.27639305781835,38.61949157714844,0.03603080687680382
2014-12-16,2014-12-16,38.14835990991196,38.19222640991211,0.001149892160599908
2015-08-25,2015-08-25,28.599129398582765,27.39723396301269,-0.04202559521373517
2015-08-26,2015-08-26,28.11389734658611,28.158689498901367,0.0015932388086596916
2015-08-27,2015-08-27,28.651383280249945,28.48714828491211,-0.005732183808767277
2015-10-16,2015-10-16,24.27386358578939,25.810853958129883,0.06331873650473563
2016-01-13,2016-01-13,25.54858873189309,24.919086456298828,-0.02463941481074594
2016-01-14,2016-01-14,25.072627051326737,25.46414566040039,0.015615380401589718
2016-01-20,2016-01-20,24.420092706952943,24.83464241027832,0.01697576288100433
2016-01-21,2016-01-21,24.92677032560585,25.433443069458008,0.02032644972588682
2016-06-28,2016-06-28,31.45571607228666,31.967384338378903,0.01626630482410274
2016-09-02,2016-09-02,38.75286890704793,38.3750228881836,-0.009750143138321676
2016-09-06,2016-09-06,38.524594338892406,38.58757019042969,0.0016346921393459724
2016-09-07,2016-09-07,38.53247179805174,38.65054702758789,0.0030643045729064067
2016-09-12,2016-09-12,37.24935674815994,37.674434661865234,0.011411684678992229
2016-09-14,2016-09-14,36.64007515815226,37.19703674316406,0.01520088544053877
2016-09-15,2016-09-15,37.15726900139866,37.82562255859375,0.017987155007811007
2017-12-18,2017-12-18,48.84407436597007,48.95261764526367,0.0022222404806020446
2018-02-07,2018-02-07,52.93529857971151,52.66811752319336,-0.0050473136770130544
2018-10-15,2018-10-15,53.56809871628431,53.21719741821289,-0.006550564729390862
2018-10-16,2018-10-16,53.9104349040813,54.03025436401367,0.0022225652630247783
2018-10-19,2018-10-19,53.35413802133983,53.03747177124024,-0.00593517694865453
