Ticker,Entry Date,Exit Date,Buy Price,Sell Price,Return %,Config_ID,USE_CONFIRMATION_CANDLE,USE_RSI_FILTER,USE_MACD_HIST_FILTER,USE_FORCE_INDEX_FILTER,USE_ATR_FILTER,USE_MACD_DIVERGENCE,USE_TRAILING_EXIT,Label
NVDA,2024-08-09,2024-08-16,104.75,124.58,18.93078758949881,CFG_097,True,True,False,False,False,False,False,1
NVDA,2025-04-04,2025-04-11,94.31,110.93,17.62273353833104,CFG_097,True,True,False,False,False,False,False,1
AAPL,2008-01-25,2008-02-01,130.01,133.75,2.87670179216984,CFG_101,True,True,False,False,True,False,False,1
AAPL,2008-01-28,2008-02-04,130.01,131.65,1.2614414275825052,CFG_101,True,True,False,False,True,False,False,1
AAPL,2008-01-29,2008-02-05,131.54,129.36,-1.6572905580051531,CFG_101,True,True,False,False,True,False,False,1
AAPL,2008-02-07,2008-02-14,121.24,127.46,5.130320026393929,CFG_101,True,True,False,False,True,False,False,1
AAPL,2008-09-10,2008-09-17,151.61,127.83,-15.684981201767702,CFG_101,True,True,False,False,True,False,False,1
AAPL,2008-09-15,2008-09-22,140.36,131.05,-6.632943858649189,CFG_101,True,True,False,False,True,False,False,1
AAPL,2008-09-17,2008-09-24,127.83,128.71,0.6884143002425172,CFG_101,True,True,False,False,True,False,False,1
AAPL,2008-09-29,2008-10-06,105.26,98.14,-6.764202926087787,CFG_101,True,True,False,False,True,False,False,1
AAPL,2008-10-03,2008-10-10,97.07,96.8,-0.2781497888121933,CFG_101,True,True,False,False,True,False,False,1
AAPL,2008-10-07,2008-10-14,89.16,104.08,16.733961417676092,CFG_101,True,True,False,False,True,False,False,1
AAPL,2008-10-09,2008-10-16,88.74,101.89,14.818571106603567,CFG_101,True,True,False,False,True,False,False,1
AAPL,2012-11-02,2012-11-09,576.8,547.06,-5.15603328710125,CFG_101,True,True,False,False,True,False,False,1
AAPL,2012-11-08,2012-11-15,537.75,525.62,-2.255695025569502,CFG_101,True,True,False,False,True,False,False,1
AAPL,2012-11-12,2012-11-19,542.83,565.73,4.218631984230786,CFG_101,True,True,False,False,True,False,False,1
AAPL,2012-11-15,2012-11-23,525.62,571.5,8.728739393478179,CFG_101,True,True,False,False,True,False,False,1
AAPL,2012-11-16,2012-11-26,527.678,589.53,11.721542304208242,CFG_101,True,True,False,False,True,False,False,1
AAPL,2013-01-25,2013-02-01,439.88,453.62,3.123579157952171,CFG_101,True,True,False,False,True,False,False,1
AAPL,2013-03-04,2013-03-11,420.05,437.87,4.242352100940362,CFG_101,True,True,False,False,True,False,False,1
AAPL,2013-04-18,2013-04-25,392.05,408.38,4.165285040173443,CFG_101,True,True,False,False,True,False,False,1
AAPL,2013-04-19,2013-04-26,390.53,417.205,6.8304611681560985,CFG_101,True,True,False,False,True,False,False,1
AAPL,2013-06-27,2013-07-05,393.78,417.42,6.003352125552351,CFG_101,True,True,False,False,True,False,False,1
AAPL,2013-06-28,2013-07-08,396.53,415.05,4.670516732655799,CFG_101,True,True,False,False,True,False,False,1
AAPL,2014-06-13,2014-06-20,91.28,90.91,-0.4053461875547814,CFG_101,True,True,False,False,True,False,False,1
AAPL,2014-06-24,2014-07-01,90.28,93.52,3.5888347363757145,CFG_101,True,True,False,False,True,False,False,1
AAPL,2014-06-25,2014-07-02,90.36,93.48,3.452855245683936,CFG_101,True,True,False,False,True,False,False,1
AAPL,2014-06-26,2014-07-03,90.9,94.03,3.443344334433438,CFG_101,True,True,False,False,True,False,False,1
AAPL,2014-06-27,2014-07-07,91.98,95.968,4.335725157642965,CFG_101,True,True,False,False,True,False,False,1
AAPL,2014-07-02,2014-07-10,93.48,95.035,1.6634574240479167,CFG_101,True,True,False,False,True,False,False,1
AAPL,2014-07-03,2014-07-11,94.03,95.22,1.2655535467403995,CFG_101,True,True,False,False,True,False,False,1
AAPL,2014-07-09,2014-07-16,95.39,94.78,-0.639480029353181,CFG_101,True,True,False,False,True,False,False,1
AAPL,2014-07-11,2014-07-18,95.22,94.43,-0.8296576349506323,CFG_101,True,True,False,False,True,False,False,1
AAPL,2014-07-17,2014-07-24,93.0899,97.03,4.232575177328584,CFG_101,True,True,False,False,True,False,False,1
AAPL,2014-07-21,2014-07-28,93.939,99.02,5.408829133799597,CFG_101,True,True,False,False,True,False,False,1
AAPL,2014-07-22,2014-07-29,94.72,98.38,3.8640202702702666,CFG_101,True,True,False,False,True,False,False,1
AAPL,2014-07-24,2014-07-31,97.03,95.6,-1.4737709986602152,CFG_101,True,True,False,False,True,False,False,1
AAPL,2014-07-25,2014-08-01,97.671,96.13,-1.5777456972898924,CFG_101,True,True,False,False,True,False,False,1
AAPL,2014-07-31,2014-08-07,95.6,94.48,-1.1715481171548017,CFG_101,True,True,False,False,True,False,False,1
AAPL,2014-08-05,2014-08-12,95.12,95.97,0.8936080740117686,CFG_101,True,True,False,False,True,False,False,1
AAPL,2014-08-07,2014-08-14,94.48,97.5,3.196443691786617,CFG_101,True,True,False,False,True,False,False,1
AAPL,2014-08-08,2014-08-15,94.74,97.98,3.419886003799883,CFG_101,True,True,False,False,True,False,False,1
AAPL,2014-08-12,2014-08-19,95.97,100.53,4.7514848390121935,CFG_101,True,True,False,False,True,False,False,1
AAPL,2015-07-09,2015-07-16,120.07,128.51,7.029232947447321,CFG_101,True,True,False,False,True,False,False,1
AAPL,2015-08-04,2015-08-11,114.64,113.49,-1.0031402651779533,CFG_101,True,True,False,False,True,False,False,1
AAPL,2015-08-06,2015-08-13,115.13,115.15,0.0173716668114394,CFG_101,True,True,False,False,True,False,False,1
AAPL,2015-08-21,2015-08-28,105.76,113.29,7.119894099848715,CFG_101,True,True,False,False,True,False,False,1
AAPL,2015-12-18,2015-12-28,106.03,106.82,0.7450721493916741,CFG_101,True,True,False,False,True,False,False,1
AAPL,2016-05-02,2016-05-09,93.64,92.79,-0.9077317385732532,CFG_101,True,True,False,False,True,False,False,1
AAPL,2016-05-09,2016-05-16,92.79,93.88,1.1746955490893298,CFG_101,True,True,False,False,True,False,False,1
AAPL,2016-05-12,2016-05-19,90.34,94.2,4.272747398715961,CFG_101,True,True,False,False,True,False,False,1
AAPL,2016-05-13,2016-05-20,90.52,95.22,5.192222713212553,CFG_101,True,True,False,False,True,False,False,1
AAPL,2016-11-04,2016-11-11,108.84,108.43,-0.376699742741636,CFG_101,True,True,False,False,True,False,False,1
AAPL,2016-11-14,2016-11-21,105.71,111.73,5.694825465897276,CFG_101,True,True,False,False,True,False,False,1
AAPL,2018-02-05,2018-02-12,156.49,162.71,3.974694868681704,CFG_101,True,True,False,False,True,False,False,1
AAPL,2018-11-23,2018-11-30,172.29,178.58,3.6508212896860064,CFG_101,True,True,False,False,True,False,False,1
AAPL,2018-11-26,2018-12-03,174.62,184.82,5.841255297216807,CFG_101,True,True,False,False,True,False,False,1
AAPL,2018-11-27,2018-12-04,174.24,176.69,1.4061065197428768,CFG_101,True,True,False,False,True,False,False,1
AAPL,2018-12-24,2019-01-02,146.83,157.92,7.5529523939249295,CFG_101,True,True,False,False,True,False,False,1
AAPL,2019-01-03,2019-01-10,142.19,153.8,8.16513116252902,CFG_101,True,True,False,False,True,False,False,1
AAPL,2019-06-03,2019-06-10,173.3,192.58,11.125216387766878,CFG_101,True,True,False,False,True,False,False,1
AAPL,2020-02-27,2020-03-05,273.52,292.92,7.092717168762809,CFG_101,True,True,False,False,True,False,False,1
AAPL,2020-02-28,2020-03-06,273.36,289.03,5.732367573895215,CFG_101,True,True,False,False,True,False,False,1
AAPL,2020-08-31,2020-09-08,129.04,112.82,-12.569745815251084,CFG_101,True,True,False,False,True,False,False,1
AAPL,2020-09-03,2020-09-11,120.88,112.0,-7.346128391793511,CFG_101,True,True,False,False,True,False,False,1
AAPL,2020-09-08,2020-09-15,112.82,115.54,2.410920049636601,CFG_101,True,True,False,False,True,False,False,1
AAPL,2020-09-11,2020-09-18,112.0,106.84,-4.607142857142854,CFG_101,True,True,False,False,True,False,False,1
AAPL,2020-09-16,2020-09-23,112.13,107.12,-4.46802818157495,CFG_101,True,True,False,False,True,False,False,1
AAPL,2020-09-18,2020-09-25,106.84,112.28,5.091725945338822,CFG_101,True,True,False,False,True,False,False,1
AAPL,2020-09-23,2020-09-30,107.12,115.81,8.112397311426434,CFG_101,True,True,False,False,True,False,False,1
AAPL,2020-09-24,2020-10-01,108.22,116.79,7.919053779338391,CFG_101,True,True,False,False,True,False,False,1
AAPL,2020-09-29,2020-10-06,114.09,113.16,-0.815145937417834,CFG_101,True,True,False,False,True,False,False,1
AAPL,2020-10-01,2020-10-08,116.79,114.97,-1.5583525986814002,CFG_101,True,True,False,False,True,False,False,1
AAPL,2020-10-02,2020-10-09,113.02,116.97,3.4949566448416234,CFG_101,True,True,False,False,True,False,False,1
AAPL,2020-10-06,2020-10-13,113.16,121.1,7.016613644397312,CFG_101,True,True,False,False,True,False,False,1
AAPL,2020-10-08,2020-10-15,114.97,120.71,4.992606766982688,CFG_101,True,True,False,False,True,False,False,1
AAPL,2020-10-09,2020-10-16,116.97,119.02,1.7525861331965438,CFG_101,True,True,False,False,True,False,False,1
AAPL,2020-10-28,2020-11-04,111.2,114.95,3.372302158273381,CFG_101,True,True,False,False,True,False,False,1
AAPL,2022-09-30,2022-10-07,138.2,140.09,1.3675832127351772,CFG_101,True,True,False,False,True,False,False,1
AAPL,2023-08-07,2023-08-14,178.85,179.46,0.3410679340229319,CFG_101,True,True,False,False,True,False,False,1
AAPL,2023-08-10,2023-08-17,177.97,174.0,-2.230713041523852,CFG_101,True,True,False,False,True,False,False,1
AAPL,2023-08-11,2023-08-18,177.79,174.49,-1.856122391585569,CFG_101,True,True,False,False,True,False,False,1
AAPL,2023-08-17,2023-08-24,174.0,176.38,1.3678160919540203,CFG_101,True,True,False,False,True,False,False,1
AAPL,2023-08-18,2023-08-25,174.49,178.61,2.361166829044647,CFG_101,True,True,False,False,True,False,False,1
AAPL,2024-01-05,2024-01-12,181.18,185.92,2.616182801633724,CFG_101,True,True,False,False,True,False,False,1
AAPL,2024-03-07,2024-03-14,169.0,173.0,2.366863905325444,CFG_101,True,True,False,False,True,False,False,1
AAPL,2025-01-21,2025-01-28,222.64,238.26,7.0158102766798445,CFG_101,True,True,False,False,True,False,False,1
AAPL,2025-03-13,2025-03-20,209.68,214.1,2.107974055703924,CFG_101,True,True,False,False,True,False,False,1
AAPL,2025-04-04,2025-04-11,188.38,198.15,5.186325512262454,CFG_101,True,True,False,False,True,False,False,1
AAPL,2025-04-08,2025-04-15,172.42,202.14,17.236979468739126,CFG_101,True,True,False,False,True,False,False,1
MSFT,2008-02-07,2008-02-14,28.12,28.5,1.3513513513513478,CFG_101,True,True,False,False,True,False,False,1
MSFT,2008-10-10,2008-10-17,21.5,23.93,11.302325581395348,CFG_101,True,True,False,False,True,False,False,1
MSFT,2015-01-28,2015-02-04,41.19,41.84,1.5780529254673603,CFG_101,True,True,False,False,True,False,False,1
MSFT,2015-01-30,2015-02-06,40.4,42.41,4.97524752475247,CFG_101,True,True,False,False,True,False,False,1
MSFT,2015-08-21,2015-08-28,43.07,43.93,1.996749477594612,CFG_101,True,True,False,False,True,False,False,1
MSFT,2015-08-25,2015-09-01,40.47,41.82,3.335804299481101,CFG_101,True,True,False,False,True,False,False,1
MSFT,2016-04-28,2016-05-05,49.9,49.94,0.0801603206412808,CFG_101,True,True,False,False,True,False,False,1
MSFT,2016-04-29,2016-05-06,49.87,50.39,1.0427110487266955,CFG_101,True,True,False,False,True,False,False,1
MSFT,2022-09-06,2022-09-13,253.25,251.99,-0.4975320829220102,CFG_101,True,True,False,False,True,False,False,1
MSFT,2024-08-02,2024-08-09,408.49,406.02,-0.6046659648951082,CFG_101,True,True,False,False,True,False,False,1
MSFT,2025-04-04,2025-04-11,359.84,388.45,7.950755891507341,CFG_101,True,True,False,False,True,False,False,1
NVDA,2007-09-17,2007-09-24,32.18,35.37,9.912989434431315,CFG_101,True,True,False,False,True,False,False,1
NVDA,2008-01-07,2008-01-14,26.9,28.85,7.249070631970271,CFG_101,True,True,False,False,True,False,False,1
NVDA,2008-01-08,2008-01-15,27.47,26.73,-2.6938478340007226,CFG_101,True,True,False,False,True,False,False,1
NVDA,2008-01-17,2008-01-25,23.3,24.95,7.081545064377676,CFG_101,True,True,False,False,True,False,False,1
NVDA,2008-03-10,2008-03-17,18.43,17.86,-3.0927835051546406,CFG_101,True,True,False,False,True,False,False,1
NVDA,2008-07-10,2008-07-17,11.79,11.36,-3.647158608990668,CFG_101,True,True,False,False,True,False,False,1
NVDA,2008-07-14,2008-07-21,11.14,11.63,4.398563734290845,CFG_101,True,True,False,False,True,False,False,1
NVDA,2008-07-15,2008-07-22,11.26,11.38,1.0657193605683926,CFG_101,True,True,False,False,True,False,False,1
NVDA,2016-01-19,2016-01-26,27.33,28.7,5.012806439809737,CFG_101,True,True,False,False,True,False,False,1
NVDA,2016-01-20,2016-01-27,27.48,28.36,3.2023289665211028,CFG_101,True,True,False,False,True,False,False,1
NVDA,2016-02-08,2016-02-16,25.22,26.99,7.018239492466295,CFG_101,True,True,False,False,True,False,False,1
NVDA,2018-10-11,2018-10-18,235.13,239.53,1.8713052354016952,CFG_101,True,True,False,False,True,False,False,1
NVDA,2018-10-24,2018-10-31,199.41,210.83,5.726894338297988,CFG_101,True,True,False,False,True,False,False,1
NVDA,2018-10-29,2018-11-05,185.62,211.77,14.087921560176706,CFG_101,True,True,False,False,True,False,False,1
NVDA,2018-11-19,2018-11-27,144.7,153.73,6.240497581202489,CFG_101,True,True,False,False,True,False,False,1
NVDA,2018-11-21,2018-11-29,144.71,157.36,8.741621173381247,CFG_101,True,True,False,False,True,False,False,1
NVDA,2018-11-23,2018-11-30,145.0,163.43,12.710344827586212,CFG_101,True,True,False,False,True,False,False,1
NVDA,2018-12-24,2019-01-02,127.08,136.22,7.192319798552093,CFG_101,True,True,False,False,True,False,False,1
NVDA,2019-05-13,2019-05-20,158.45,151.75,-4.228463237614383,CFG_101,True,True,False,False,True,False,False,1
NVDA,2019-05-20,2019-05-28,151.75,143.33,-5.548599670510701,CFG_101,True,True,False,False,True,False,False,1
NVDA,2019-06-03,2019-06-10,133.78,148.43,10.950814770518765,CFG_101,True,True,False,False,True,False,False,1
NVDA,2021-07-20,2021-07-27,186.12,192.08,3.202235117128738,CFG_101,True,True,False,False,True,False,False,1
NVDA,2021-07-27,2021-08-03,192.08,198.15,3.1601416076634696,CFG_101,True,True,False,False,True,False,False,1
NVDA,2021-07-28,2021-08-04,195.03,202.74,3.953237963390252,CFG_101,True,True,False,False,True,False,False,1
NVDA,2021-07-29,2021-08-05,196.62,206.37,4.958803783948733,CFG_101,True,True,False,False,True,False,False,1
NVDA,2021-07-30,2021-08-06,194.99,203.66,4.446381865736698,CFG_101,True,True,False,False,True,False,False,1
NVDA,2021-08-02,2021-08-09,197.5,202.95,2.7594936708860702,CFG_101,True,True,False,False,True,False,False,1
NVDA,2021-08-03,2021-08-10,198.15,199.36,0.6106484986121665,CFG_101,True,True,False,False,True,False,False,1
NVDA,2021-08-04,2021-08-11,202.74,196.99,-2.8361448160205187,CFG_101,True,True,False,False,True,False,False,1
NVDA,2021-08-11,2021-08-18,196.99,190.4,-3.345347479567492,CFG_101,True,True,False,False,True,False,False,1
NVDA,2021-08-12,2021-08-19,199.05,197.98,-0.5375533785481144,CFG_101,True,True,False,False,True,False,False,1
NVDA,2021-08-18,2021-08-25,190.4,222.13,16.66491596638655,CFG_101,True,True,False,False,True,False,False,1
NVDA,2021-08-19,2021-08-26,197.98,220.68,11.465804626729982,CFG_101,True,True,False,False,True,False,False,1
NVDA,2021-08-20,2021-08-27,208.16,226.36,8.74327440430439,CFG_101,True,True,False,False,True,False,False,1
NVDA,2021-08-23,2021-08-30,219.58,226.88,3.3245286455961303,CFG_101,True,True,False,False,True,False,False,1
NVDA,2021-08-24,2021-08-31,217.93,223.85,2.7164685908319126,CFG_101,True,True,False,False,True,False,False,1
NVDA,2021-10-04,2021-10-11,197.32,206.95,4.880397324143521,CFG_101,True,True,False,False,True,False,False,1
NVDA,2022-04-27,2022-05-04,184.15,203.34,10.42085256584306,CFG_101,True,True,False,False,True,False,False,1
NVDA,2022-09-06,2022-09-13,134.65,131.31,-2.4805050129966606,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-06-11,2024-06-18,120.91,135.58,12.132991481267071,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-06-12,2024-06-20,125.2,130.78,4.456869009584663,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-06-13,2024-06-21,129.61,126.57,-2.345498032559232,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-06-17,2024-06-25,130.98,126.09,-3.733394411360503,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-06-24,2024-07-01,118.11,124.3,5.240877148420962,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-06-25,2024-07-02,126.09,122.67,-2.7123483226266965,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-06-28,2024-07-08,123.54,128.2,3.772057633155239,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-07-01,2024-07-09,124.3,131.38,5.69589702333065,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-07-02,2024-07-10,122.67,134.91,9.97798972853998,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-07-05,2024-07-12,125.83,129.24,2.710005563061282,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-07-08,2024-07-15,128.2,128.44,0.1872074882995391,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-07-09,2024-07-16,131.38,126.36,-3.820977317704366,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-07-11,2024-07-18,127.4,121.09,-4.952904238618526,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-07-19,2024-07-26,117.93,113.06,-4.129568388026799,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-07-30,2024-08-06,103.73,104.25,0.5013014557023002,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-08-01,2024-08-08,109.21,104.97,-3.88242834905228,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-08-02,2024-08-09,107.27,104.75,-2.3492122681085075,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-08-05,2024-08-12,100.45,109.02,8.531607765057235,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-08-07,2024-08-14,98.91,118.08,19.38125568698817,CFG_101,True,True,False,False,True,False,False,1
NVDA,2024-08-09,2024-08-16,104.75,124.58,18.93078758949881,CFG_101,True,True,False,False,True,False,False,1
NVDA,2025-04-04,2025-04-11,94.31,110.93,17.62273353833104,CFG_101,True,True,False,False,True,False,False,1
AAPL,2008-01-25,2008-02-01,130.01,133.75,2.87670179216984,CFG_105,True,True,False,True,False,False,False,1
AAPL,2008-01-28,2008-02-04,130.01,131.65,1.2614414275825052,CFG_105,True,True,False,True,False,False,False,1
AAPL,2008-01-29,2008-02-05,131.54,129.36,-1.6572905580051531,CFG_105,True,True,False,True,False,False,False,1
AAPL,2008-02-07,2008-02-14,121.24,127.46,5.130320026393929,CFG_105,True,True,False,True,False,False,False,1
AAPL,2008-09-10,2008-09-17,151.61,127.83,-15.684981201767702,CFG_105,True,True,False,True,False,False,False,1
AAPL,2008-09-15,2008-09-22,140.36,131.05,-6.632943858649189,CFG_105,True,True,False,True,False,False,False,1
AAPL,2008-09-17,2008-09-24,127.83,128.71,0.6884143002425172,CFG_105,True,True,False,True,False,False,False,1
AAPL,2008-09-29,2008-10-06,105.26,98.14,-6.764202926087787,CFG_105,True,True,False,True,False,False,False,1
AAPL,2008-10-03,2008-10-10,97.07,96.8,-0.2781497888121933,CFG_105,True,True,False,True,False,False,False,1
AAPL,2008-10-07,2008-10-14,89.16,104.08,16.733961417676092,CFG_105,True,True,False,True,False,False,False,1
AAPL,2008-10-09,2008-10-16,88.74,101.89,14.818571106603567,CFG_105,True,True,False,True,False,False,False,1
AAPL,2010-08-27,2010-09-03,241.62,258.77,7.0979223574207335,CFG_105,True,True,False,True,False,False,False,1
AAPL,2011-04-18,2011-04-26,331.85,350.42,5.595901762844656,CFG_105,True,True,False,True,False,False,False,1
AAPL,2011-10-04,2011-10-11,372.5,400.29,7.460402684563763,CFG_105,True,True,False,True,False,False,False,1
AAPL,2012-05-18,2012-05-25,530.38,562.29,6.016441042271573,CFG_105,True,True,False,True,False,False,False,1
AAPL,2012-10-09,2012-10-16,635.85,649.7925,2.1927341354092937,CFG_105,True,True,False,True,False,False,False,1
AAPL,2012-11-02,2012-11-09,576.8,547.06,-5.15603328710125,CFG_105,True,True,False,True,False,False,False,1
AAPL,2012-11-08,2012-11-15,537.75,525.62,-2.255695025569502,CFG_105,True,True,False,True,False,False,False,1
AAPL,2012-11-12,2012-11-19,542.83,565.73,4.218631984230786,CFG_105,True,True,False,True,False,False,False,1
AAPL,2012-11-15,2012-11-23,525.62,571.5,8.728739393478179,CFG_105,True,True,False,True,False,False,False,1
AAPL,2012-11-16,2012-11-26,527.678,589.53,11.721542304208242,CFG_105,True,True,False,True,False,False,False,1
AAPL,2012-12-17,2012-12-24,518.83,520.168,0.257887940173075,CFG_105,True,True,False,True,False,False,False,1
AAPL,2013-01-25,2013-02-01,439.88,453.62,3.123579157952171,CFG_105,True,True,False,True,False,False,False,1
AAPL,2013-02-05,2013-02-12,457.844,467.9,2.196381300180844,CFG_105,True,True,False,True,False,False,False,1
AAPL,2013-03-04,2013-03-11,420.05,437.87,4.242352100940362,CFG_105,True,True,False,True,False,False,False,1
AAPL,2013-04-18,2013-04-25,392.05,408.38,4.165285040173443,CFG_105,True,True,False,True,False,False,False,1
AAPL,2013-04-19,2013-04-26,390.53,417.205,6.8304611681560985,CFG_105,True,True,False,True,False,False,False,1
AAPL,2013-04-22,2013-04-29,398.67,430.12,7.888730027340906,CFG_105,True,True,False,True,False,False,False,1
AAPL,2013-06-27,2013-07-05,393.78,417.42,6.003352125552351,CFG_105,True,True,False,True,False,False,False,1
AAPL,2013-06-28,2013-07-08,396.53,415.05,4.670516732655799,CFG_105,True,True,False,True,False,False,False,1
AAPL,2013-09-17,2013-09-24,455.32,489.1,7.4189580954054355,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-01-30,2014-02-06,499.782,512.51,2.546710365719456,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-02-03,2014-02-10,501.53,528.99,5.475245748011093,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-06-13,2014-06-20,91.28,90.91,-0.4053461875547814,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-06-24,2014-07-01,90.28,93.52,3.5888347363757145,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-06-25,2014-07-02,90.36,93.48,3.452855245683936,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-06-26,2014-07-03,90.9,94.03,3.443344334433438,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-06-27,2014-07-07,91.98,95.968,4.335725157642965,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-07-02,2014-07-10,93.48,95.035,1.6634574240479167,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-07-03,2014-07-11,94.03,95.22,1.2655535467403995,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-07-09,2014-07-16,95.39,94.78,-0.639480029353181,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-07-11,2014-07-18,95.22,94.43,-0.8296576349506323,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-07-17,2014-07-24,93.0899,97.03,4.232575177328584,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-07-21,2014-07-28,93.939,99.02,5.408829133799597,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-07-22,2014-07-29,94.72,98.38,3.8640202702702666,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-07-24,2014-07-31,97.03,95.6,-1.4737709986602152,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-07-25,2014-08-01,97.671,96.13,-1.5777456972898924,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-07-31,2014-08-07,95.6,94.48,-1.1715481171548017,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-08-05,2014-08-12,95.12,95.97,0.8936080740117686,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-08-07,2014-08-14,94.48,97.5,3.196443691786617,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-08-08,2014-08-15,94.74,97.98,3.419886003799883,CFG_105,True,True,False,True,False,False,False,1
AAPL,2014-08-12,2014-08-19,95.97,100.53,4.7514848390121935,CFG_105,True,True,False,True,False,False,False,1
AAPL,2015-07-09,2015-07-16,120.07,128.51,7.029232947447321,CFG_105,True,True,False,True,False,False,False,1
AAPL,2015-08-04,2015-08-11,114.64,113.49,-1.0031402651779533,CFG_105,True,True,False,True,False,False,False,1
AAPL,2015-08-06,2015-08-13,115.13,115.15,0.0173716668114394,CFG_105,True,True,False,True,False,False,False,1
AAPL,2015-08-07,2015-08-14,115.52,115.96,0.3808864265927958,CFG_105,True,True,False,True,False,False,False,1
AAPL,2015-08-21,2015-08-28,105.76,113.29,7.119894099848715,CFG_105,True,True,False,True,False,False,False,1
AAPL,2015-12-18,2015-12-28,106.03,106.82,0.7450721493916741,CFG_105,True,True,False,True,False,False,False,1
AAPL,2016-01-14,2016-01-22,99.52,101.42,1.9091639871382693,CFG_105,True,True,False,True,False,False,False,1
AAPL,2016-05-02,2016-05-09,93.64,92.79,-0.9077317385732532,CFG_105,True,True,False,True,False,False,False,1
AAPL,2016-05-09,2016-05-16,92.79,93.88,1.1746955490893298,CFG_105,True,True,False,True,False,False,False,1
AAPL,2016-05-12,2016-05-19,90.34,94.2,4.272747398715961,CFG_105,True,True,False,True,False,False,False,1
AAPL,2016-05-13,2016-05-20,90.52,95.22,5.192222713212553,CFG_105,True,True,False,True,False,False,False,1
AAPL,2016-06-27,2016-07-05,92.04,94.99,3.2051282051281924,CFG_105,True,True,False,True,False,False,False,1
AAPL,2016-11-04,2016-11-11,108.84,108.43,-0.376699742741636,CFG_105,True,True,False,True,False,False,False,1
AAPL,2016-11-14,2016-11-21,105.71,111.73,5.694825465897276,CFG_105,True,True,False,True,False,False,False,1
AAPL,2017-06-14,2017-06-21,145.16,145.87,0.4891154588040837,CFG_105,True,True,False,True,False,False,False,1
AAPL,2017-09-22,2017-09-29,151.89,154.12,1.4681677529791417,CFG_105,True,True,False,True,False,False,False,1
AAPL,2017-09-25,2017-10-02,150.55,153.81,2.1653935569578158,CFG_105,True,True,False,True,False,False,False,1
AAPL,2018-01-30,2018-02-06,166.97,163.03,-2.3597053362879548,CFG_105,True,True,False,True,False,False,False,1
AAPL,2018-02-05,2018-02-12,156.49,162.71,3.974694868681704,CFG_105,True,True,False,True,False,False,False,1
AAPL,2018-02-09,2018-02-16,156.41,172.43,10.24231187264242,CFG_105,True,True,False,True,False,False,False,1
AAPL,2018-11-15,2018-11-23,191.41,172.29,-9.9890287863748,CFG_105,True,True,False,True,False,False,False,1
AAPL,2018-11-23,2018-11-30,172.29,178.58,3.6508212896860064,CFG_105,True,True,False,True,False,False,False,1
AAPL,2018-11-26,2018-12-03,174.62,184.82,5.841255297216807,CFG_105,True,True,False,True,False,False,False,1
AAPL,2018-11-27,2018-12-04,174.24,176.69,1.4061065197428768,CFG_105,True,True,False,True,False,False,False,1
AAPL,2018-12-24,2019-01-02,146.83,157.92,7.5529523939249295,CFG_105,True,True,False,True,False,False,False,1
AAPL,2018-12-26,2019-01-03,157.17,142.19,-9.531080995100842,CFG_105,True,True,False,True,False,False,False,1
AAPL,2019-01-03,2019-01-10,142.19,153.8,8.16513116252902,CFG_105,True,True,False,True,False,False,False,1
