exit_date,entry_price,exit_price,return_pct,ticker
2024-04-11,86.0,85.9,-0.0011627906976743319,SBUX
2024-04-12,85.42,84.92,-0.005853430110044466,SBUX
2024-04-15,85.4,85.17,-0.002693208430913363,SBUX
2024-05-02,74.9,74.93,0.0004005340453938633,SBUX
2024-05-03,75.27,73.11,-0.028696691909127048,SBUX
2024-05-06,73.31,72.9,-0.005592688582730876,SBUX
2024-05-07,72.85,72.5,-0.0048043925875085325,SBUX
2024-05-08,72.29,73.5,0.016738138055055973,SBUX
2024-05-09,73.57,75.68,0.028680168546962204,SBUX
2024-05-10,75.31,76.11,0.010622759261718295,SBUX
2024-05-13,76.22,76.18,-0.0005247966413013394,SBUX
2024-07-10,72.99,72.51,-0.006576243321002706,SBUX
2024-07-11,72.34,73.3,0.01327066629803686,SBUX
2024-07-12,73.8,74.83,0.013956639566395701,SBUX
2024-07-17,75.22,75.1,-0.0015953203935124005,SBUX
2024-12-19,90.24,88.76,-0.016400709219858034,SBUX
2024-12-20,87.86,87.97,0.00125199180514457,SBUX
2024-12-23,87.5,87.44,-0.0006857142857142895,SBUX
2024-12-24,87.4,89.91,0.02871853546910752,SBUX
2024-12-26,89.37,91.86,0.02786169855656251,SBUX
