entry_date,exit_date,entry_price,exit_price,return_pct
2007-03-05,2007-03-05,33.0502179693753,33.16504669189453,0.003474371110823826
2007-03-06,2007-03-06,33.58939323081406,33.78409957885742,0.005796661663561853
2007-08-07,2007-08-07,40.89765061782283,41.82794189453125,0.022746814612940147
2008-01-18,2008-01-18,42.1883151424469,42.55029296875,0.008580049359186104
2008-01-23,2008-01-23,40.15408461660588,41.52552032470703,0.034154326295711135
2008-01-24,2008-01-24,41.72948333109255,42.657371520996094,0.02223579387603336
2008-07-18,2008-07-18,44.42053278345861,44.482566833496094,0.0013965174695198534
2008-07-21,2008-07-21,44.751366693732095,44.927127838134766,0.003927503390132037
2008-07-25,2008-07-25,42.41478914152767,42.67842483520508,0.006215654940490811
2008-07-28,2008-07-28,42.83351486847592,42.64224624633789,-0.004465396377704267
2008-07-29,2008-07-29,42.70946180590342,42.823184967041016,0.0026627158556671304
2008-07-30,2008-07-30,42.9627595271598,45.108055114746094,0.049933840637729654
2008-10-10,2008-10-10,31.51135284675485,30.12068748474121,-0.04413220113959193
2008-10-13,2008-10-13,31.33947150024208,36.402122497558594,0.16154232202918317
2008-10-16,2008-10-16,31.594702930919464,32.86557388305664,0.04022417792361854
2008-10-17,2008-10-17,32.05824353376772,32.47492218017578,0.012997550722614104
2009-03-03,2009-03-03,31.00583335653897,30.60818672180176,-0.012824897501209964
2009-03-04,2009-03-04,31.31334532514216,31.42998695373535,0.0037249813899487005
2009-03-06,2009-03-06,30.502139996950905,30.89448547363281,0.012862883611481912
2009-07-09,2009-07-09,34.057311468504395,33.76823806762695,-0.008487851460170948
2009-07-13,2009-07-13,32.90100389575973,33.425621032714844,0.01594532308549801
2009-07-14,2009-07-14,33.72540664672852,33.72540664672852,0.0
2010-01-29,2010-01-29,40.10619190307371,39.33712387084961,-0.019175792956926396
2010-02-01,2010-02-01,39.65346377889756,40.13345336914063,0.012104606874179469
2010-02-02,2010-02-02,40.22072851751612,40.60799026489258,0.009628412056430058
2010-02-08,2010-02-08,38.8571361440132,38.2516975402832,-0.015581143229035255
2010-02-09,2010-02-09,38.66623332343055,38.89531707763672,0.005924646248574472
2010-05-07,2010-05-07,42.52197519713902,42.45589447021485,-0.001554037097707961
2010-07-02,2010-07-02,37.67780126353952,37.411014556884766,-0.007080739791281876
2010-07-06,2010-07-06,37.95014284359217,37.54996490478516,-0.0105448335321503
2010-07-07,2010-07-07,37.69449284198881,38.60044860839844,0.02403416780820722
2010-08-26,2010-08-26,41.72154747690203,41.13810729980469,-0.01398414518110458
2011-08-05,2011-08-05,56.31468760152298,56.07341384887695,-0.004284384108693806
2011-08-09,2011-08-09,52.62085965214543,53.6548957824707,0.019650688665309834
2011-08-10,2011-08-10,53.25853843152702,52.0291862487793,-0.023082724741466
2011-08-11,2011-08-11,52.890860164431295,54.03978729248047,0.021722602439765648
2011-08-12,2011-08-12,54.9417210448364,55.0681037902832,0.0023003055427344155
2011-11-22,2011-11-22,55.84302256416001,56.27491760253906,0.007734091360882767
2011-11-25,2011-11-25,54.88002177024295,53.86448287963867,-0.018504710053794504
2011-11-28,2011-11-28,56.04731749353302,55.89556884765625,-0.0027075095234357915
2012-03-23,2012-03-23,62.152230819029846,62.55215072631836,0.006434522172711121
2012-03-26,2012-03-26,63.06382563287982,63.42257308959961,0.005688640882781204
2012-04-11,2012-04-11,60.17027361575128,59.37043380737305,-0.013292939525022418
2012-04-12,2012-04-12,59.33514441102059,60.33494186401367,0.01685000454481722
2012-05-24,2012-05-24,58.90188824968386,59.37661361694336,0.008059595054867419
2012-10-15,2012-10-15,67.08970575521268,67.48448944091797,0.005884415220804851
2012-10-16,2012-10-16,67.87928962353038,68.2441635131836,0.005375334533947784
2012-10-24,2012-10-24,65.45078505644086,65.62425231933594,0.0026503465580356433
2012-10-25,2012-10-25,66.17453879093377,66.37193298339844,0.002982932651609538
2012-11-16,2012-11-16,61.27301817058457,61.7798080444336,0.008271012086235485
2012-11-19,2012-11-19,62.54602302179834,62.95627975463867,0.006559277680970199
2013-04-18,2013-04-18,69.84883466219127,70.28052520751953,0.006180354295330037
2013-06-07,2013-06-07,74.29803328339165,74.59223175048828,0.003959707331343321
2013-08-22,2013-08-22,72.88482715331473,73.10111999511719,0.0029675976502967494
2013-10-10,2013-10-10,71.21626183273604,71.92076110839844,0.009892393359778318
2013-10-11,2013-10-11,72.0381846969192,72.71796417236328,0.00943637708673628
2013-10-14,2013-10-14,72.50784913083443,73.28032684326172,0.01065371158691275
2013-10-15,2013-10-15,73.26797292803677,73.01460266113281,-0.0034581312513287665
2014-01-27,2014-01-27,72.44990916975092,72.55584716796875,0.0014622240308075352
2014-01-28,2014-01-28,72.73657805384201,72.81135559082031,0.001028059595035602
2014-01-30,2014-01-30,72.4810623555864,72.56830596923828,0.0012036745988057707
2014-02-05,2014-02-05,69.17204424519532,68.24974822998047,-0.013333363575978363
2014-02-06,2014-02-06,68.61740228380089,69.34027862548828,0.010534883537234307
2014-02-07,2014-02-07,69.73912660740939,69.82637023925781,0.0012509997772061077
2014-02-10,2014-02-10,70.08810859576558,69.60203552246094,-0.00693517178653047
2014-08-06,2014-08-06,79.19580174232821,79.72208404541016,0.006645330831983376
2014-08-07,2014-08-07,80.01374123309284,79.67134094238281,-0.004279268603533559
2014-09-12,2014-09-12,78.99924904594522,78.4365234375,-0.007123176678780152
2014-09-15,2014-09-15,78.23827689904333,79.44686126708984,0.015447481922512774
2014-09-16,2014-09-16,79.3317472583344,79.90726470947266,0.007254566690232389
2014-10-02,2014-10-02,75.06654577089459,74.88749694824219,-0.00238520130124098
2014-10-03,2014-10-03,75.55893277986544,75.27117156982422,-0.0038084340190404076
2014-10-06,2014-10-06,75.39905391736977,75.51415252685547,0.001526525911211607
2014-10-08,2014-10-08,74.06897130738983,75.42462921142578,0.01830264252503122
2014-10-15,2014-10-15,69.42648529241875,69.87410736083984,0.006447425165421405
2014-10-16,2014-10-16,69.03641148320423,71.01874542236328,0.028714324753703835
2014-10-17,2014-10-17,71.47915899925876,71.49195098876953,0.0001789611082427811
2014-12-01,2014-12-01,70.59307909806724,72.10975646972656,0.021484788467044602
2014-12-02,2014-12-02,71.81288421911053,73.58771514892578,0.024714658784627197
2014-12-09,2014-12-09,68.52137439356498,69.06350708007812,0.007911877006425927
2014-12-11,2014-12-11,67.74689765989062,67.70817565917969,-0.0005715686186152924
2014-12-16,2014-12-16,64.86200487891168,65.636474609375,0.01194026814171334
2014-12-17,2014-12-17,65.94626861046521,68.42457580566406,0.037580703918789427
2015-03-11,2015-03-11,67.46749232242017,67.48052978515625,0.00019324065986880967
2015-03-16,2015-03-16,66.11187591068413,67.21330261230469,0.01666004309284097
