exit_date,entry_price,exit_price,return_pct,ticker
2024-04-26,34.32,33.96,-0.010489510489510523,PINS
2024-08-05,27.0,28.66,0.06148148148148147,PINS
2024-08-06,28.96,28.85,-0.003798342541436406,PINS
2024-08-07,29.23,28.79,-0.015053027711255607,PINS
2024-08-08,28.78,29.27,0.01702571230020844,PINS
2024-08-09,29.13,28.99,-0.004806041881222134,PINS
2024-08-12,29.02,29.01,-0.00034458993797370496,PINS
2024-08-13,29.0,29.75,0.02586206896551735,PINS
2024-08-14,29.78,29.28,-0.016789791806581578,PINS
2024-11-11,29.725,30.39,0.02237174095878891,PINS
2024-11-18,28.5,28.99,0.017192982456140316,PINS
