exit_date,entry_price,exit_price,return_pct,ticker
2024-01-16,441.48,438.79,-0.006093141252151879,HUM
2024-01-17,440.94,447.76,0.015466956955594746,HUM
2024-01-22,400.0,409.65,0.024124999999999952,HUM
2024-01-26,354.92,361.23,0.017778654344640987,HUM
2024-01-29,363.0,365.94,0.00809917355371903,HUM
2024-01-30,370.39,376.83,0.017387078484840224,HUM
2024-01-31,380.02,378.06,-0.00515762328298508,HUM
2024-02-01,375.07,375.82,0.0019996267363424636,HUM
2024-02-02,378.38,378.87,0.0012949944500237898,HUM
2024-02-06,361.45,366.35,0.013556508507400755,HUM
2024-02-07,368.68,368.57,-0.00029836172290331753,HUM
2024-03-01,350.1,352.03,0.00551271065409864,HUM
2024-03-06,337.41,339.08,0.004949468006282931,HUM
2024-03-07,338.78,340.72,0.005726430131649085,HUM
2024-03-08,340.56,339.35,-0.0035529715762273595,HUM
2024-04-03,305.845,308.06,0.007242230541614214,HUM
2024-04-04,309.12,310.04,0.0029761904761904656,HUM
2024-04-05,307.705,313.11,0.017565525422076345,HUM
2024-04-08,311.84,317.0,0.016546947152386027,HUM
2024-04-09,316.5,319.62,0.009857819905213283,HUM
2024-09-17,314.63,311.8,-0.008994692178113883,HUM
2024-09-18,312.0,315.29,0.010544871794871957,HUM
2024-10-04,241.7,240.03,-0.0069093918080264105,HUM
2024-10-07,235.5,236.29,0.0033545647558386182,HUM
2024-10-08,240.36,243.2,0.01181560991845565,HUM
2024-10-09,243.0,245.45,0.010082304526748853,HUM
2024-10-10,245.72,251.44,0.023278528406316168,HUM
2024-10-11,246.95,258.07,0.04502935816966991,HUM
2024-10-14,260.0,267.6,0.029230769230769393,HUM
2024-12-18,237.18,239.85,0.011257272957247544,HUM
2024-12-19,237.925,235.78,-0.00901544604392146,HUM
2024-12-20,235.34,247.1,0.049970255800118935,HUM
2024-12-23,247.27,255.74,0.034254054272657486,HUM
