exit_date,entry_price,exit_price,return_pct,ticker
2024-01-16,215.1,219.91,0.02236169223616913,TSLA
2024-01-19,209.99,212.19,0.010476689366160308,TSLA
2024-01-23,211.3,209.14,-0.010222432560340833,TSLA
2024-01-26,185.5,183.25,-0.0121293800539084,TSLA
2024-01-29,185.63,190.93,0.0285514194903842,TSLA
2024-01-30,195.33,191.59,-0.019147084421235916,TSLA
2024-02-01,188.5,188.86,0.0019098143236075948,TSLA
2024-02-02,185.04,187.91,0.015510159965412829,TSLA
2024-02-05,184.26,181.06,-0.01736676435471607,TSLA
2024-02-06,177.21,185.1,0.04452344675808351,TSLA
2024-02-07,188.18,187.58,-0.003188436603252187,TSLA
2024-04-19,148.97,147.05,-0.012888501040477895,TSLA
2024-04-22,140.56,142.05,0.010600455321570834,TSLA
2024-04-23,143.33,144.68,0.009418823693574163,TSLA
2024-04-24,162.84,162.13,-0.004360108081552516,TSLA
2024-08-06,200.75,200.64,-0.0005479452054795164,TSLA
