entry_date,exit_date,entry_price,exit_price,return_pct
2011-03-17,2011-03-17,90.44474542870992,90.2439956665039,-0.0022195845790096147
2011-06-13,2011-06-13,90.66356588986066,90.52396392822266,-0.0015397801781544818
2011-06-14,2011-06-14,91.37710484502732,91.68733215332033,0.0033950222960024146
2011-08-03,2011-08-03,89.59228963447426,89.9507827758789,0.004001383856437446
2011-08-09,2011-08-09,81.36248631632753,83.65372467041016,0.028160869435264857
2011-08-11,2011-08-11,80.83257146433128,83.52906799316406,0.0333590343593444
2011-08-12,2011-08-12,84.54218878512084,84.19927978515625,-0.004056069577712984
2011-11-28,2011-11-28,85.62864539604575,85.80106353759766,0.0020135568039694185
2012-04-11,2012-04-11,99.51247309320183,99.21154022216795,-0.0030240718744074524
2012-05-18,2012-05-18,95.15691252235692,94.01654815673828,-0.01198404125765129
2012-05-21,2012-05-21,94.26997197954772,95.60039520263672,0.014112905680905952
2012-05-22,2012-05-22,95.88549557504042,95.80630493164062,-0.0008258876165251339
2012-05-24,2012-05-24,96.1230448087836,95.98049926757812,-0.0014829486673986203
2012-06-05,2012-06-05,92.622759301867,93.39884185791016,0.00837896173567687
2012-11-15,2012-11-15,99.61979142019452,99.33173370361328,-0.0028915711674822875
2012-11-16,2012-11-16,99.5718056333788,99.84385681152344,0.0027322109548391094
2012-11-19,2012-11-19,101.02806943931596,101.87623596191406,0.008395355145409011
2013-08-20,2013-08-20,123.05182182565024,123.34480285644533,0.002380956465725559
2013-08-22,2013-08-22,122.92158839221769,123.78426361083984,0.007018093647387147
2013-08-28,2013-08-28,121.70080318376854,122.1728286743164,0.0038785733388719823
2013-08-29,2013-08-29,121.89613853090285,122.3681640625,0.003872358364145345
2014-01-27,2014-01-27,134.92723966322126,134.1130828857422,-0.0060340430850820415
2014-01-28,2014-01-28,134.2446221736004,134.94363403320312,0.005207000833886699
2014-01-29,2014-01-29,133.84161317758682,133.53733825683594,-0.0022733954973118697
2014-01-30,2014-01-30,134.7791689041704,135.0341033935547,0.0018914977103439146
2014-02-04,2014-02-04,131.81857946222323,132.1475372314453,0.002495534169493663
2014-02-05,2014-02-05,131.6623528963785,131.92550659179688,0.0019987011444757563
2014-02-06,2014-02-06,132.3284872527566,133.69363403320312,0.01031634842041984
2014-08-04,2014-08-04,146.72584477153652,147.5225067138672,0.005429595198931381
2014-08-06,2014-08-06,145.38979894985647,146.1200714111328,0.005022859007654423
2014-08-07,2014-08-07,146.80053696919802,145.3317108154297,-0.01000559115173072
2014-08-08,2014-08-08,145.63041754146218,147.01626586914062,0.009516201018127779
2014-10-03,2014-10-03,149.6506994605069,150.25103759765625,0.004011595931816991
2014-10-14,2014-10-14,144.02255291822962,143.50559997558594,-0.0035893888295203125
2014-10-16,2014-10-16,139.9285839577832,142.3466033935547,0.017280382373489944
2014-10-17,2014-10-17,144.02254126775705,144.10592651367188,0.0005789735771972726
2014-12-16,2014-12-16,151.83524514898843,151.3516387939453,-0.003185073100574143
2014-12-17,2014-12-17,151.72691520076975,154.40341186523438,0.017640223298041713
2014-12-18,2014-12-18,155.7041387837458,157.21331787109375,0.009692607397186803
2015-03-12,2015-03-12,156.92980895276588,158.3889617919922,0.009298124103786387
