Ticker,Entry Date,Exit Date,Buy Price,Sell Price,Return %,Config_ID,USE_CONFIRMATION_CANDLE,USE_RSI_FILTER,USE_MACD_HIST_FILTER,USE_FORCE_INDEX_FILTER,USE_ATR_FILTER,USE_MACD_DIVERGENCE,USE_TRAILING_EXIT
AAPL,2021-02-23,2021-03-02,125.86,125.12,-0.5879548704910177,CFG_009,False,False,False,True,False,False,False
AAPL,2022-01-24,2022-01-31,161.62,174.78,8.142556614280409,CFG_009,False,False,False,True,False,False,False
AAPL,2022-02-24,2022-03-03,162.74,166.23,2.144525009217144,CFG_009,False,False,False,True,False,False,False
AAPL,2022-05-12,2022-05-19,142.56,137.35,-3.6546015712682434,CFG_009,False,False,False,True,False,False,False
AAPL,2022-05-20,2022-05-27,137.59,149.64,8.757903917435847,CFG_009,False,False,False,True,False,False,False
AAPL,2022-09-01,2022-09-09,157.96,157.37,-0.37351228159027816,CFG_009,False,False,False,True,False,False,False
AAPL,2022-09-30,2022-10-07,138.2,140.09,1.3675832127351772,CFG_009,False,False,False,True,False,False,False
AAPL,2022-10-03,2022-10-10,142.45,140.42,-1.425061425061426,CFG_009,False,False,False,True,False,False,False
AAPL,2023-08-07,2023-08-14,178.85,179.46,0.3410679340229319,CFG_009,False,False,False,True,False,False,False
AAPL,2023-08-08,2023-08-15,179.8,177.45,-1.3070077864293785,CFG_009,False,False,False,True,False,False,False
AAPL,2023-08-09,2023-08-16,178.19,176.57,-0.9091419271564086,CFG_009,False,False,False,True,False,False,False
AAPL,2023-08-10,2023-08-17,177.97,174.0,-2.2307130415238516,CFG_009,False,False,False,True,False,False,False
AAPL,2023-08-11,2023-08-18,177.79,174.49,-1.856122391585569,CFG_009,False,False,False,True,False,False,False
AAPL,2023-08-18,2023-08-25,174.49,178.61,2.361166829044647,CFG_009,False,False,False,True,False,False,False
AAPL,2024-01-03,2024-01-10,184.25,186.19,1.0529172320217084,CFG_009,False,False,False,True,False,False,False
AAPL,2024-01-04,2024-01-11,181.91,185.59,2.0229783959100693,CFG_009,False,False,False,True,False,False,False
AAPL,2024-01-05,2024-01-12,181.18,185.92,2.6161828016337236,CFG_009,False,False,False,True,False,False,False
AAPL,2024-01-08,2024-01-16,185.56,183.63,-1.0400948480275958,CFG_009,False,False,False,True,False,False,False
AAPL,2024-03-06,2024-03-13,169.12,171.13,1.1885052034058603,CFG_009,False,False,False,True,False,False,False
AAPL,2024-03-07,2024-03-14,169.0,173.0,2.366863905325444,CFG_009,False,False,False,True,False,False,False
AAPL,2024-03-08,2024-03-15,170.73,172.62,1.1070110701107099,CFG_009,False,False,False,True,False,False,False
AAPL,2025-01-13,2025-01-21,234.4,222.64,-5.01706484641639,CFG_009,False,False,False,True,False,False,False
AAPL,2025-01-22,2025-01-29,223.83,239.36,6.938301389447348,CFG_009,False,False,False,True,False,False,False
AAPL,2025-01-23,2025-01-30,223.66,237.59,6.228203523204868,CFG_009,False,False,False,True,False,False,False
AAPL,2025-03-11,2025-03-18,220.84,212.69,-3.690454627784824,CFG_009,False,False,False,True,False,False,False
AAPL,2025-03-12,2025-03-19,216.98,215.24,-0.801917227394221,CFG_009,False,False,False,True,False,False,False
AAPL,2025-03-14,2025-03-21,213.49,218.27,2.2389807485128115,CFG_009,False,False,False,True,False,False,False
AAPL,2025-03-17,2025-03-24,214.0,220.73,3.1448598130841074,CFG_009,False,False,False,True,False,False,False
AAPL,2025-04-07,2025-04-14,181.46,202.52,11.605863551195855,CFG_009,False,False,False,True,False,False,False
AAPL,2025-04-08,2025-04-15,172.42,202.14,17.236979468739126,CFG_009,False,False,False,True,False,False,False
AAPL,2025-04-09,2025-04-16,198.85,194.27,-2.303243650993203,CFG_009,False,False,False,True,False,False,False
MSFT,2008-01-23,2008-01-30,31.93,32.2,0.8455997494519358,CFG_009,False,False,False,True,False,False,False
MSFT,2008-02-05,2008-02-12,29.07,28.34,-2.511179910560717,CFG_009,False,False,False,True,False,False,False
MSFT,2008-02-06,2008-02-13,28.52,28.96,1.54277699859748,CFG_009,False,False,False,True,False,False,False
MSFT,2008-02-07,2008-02-14,28.12,28.5,1.3513513513513478,CFG_009,False,False,False,True,False,False,False
MSFT,2008-02-08,2008-02-15,28.56,28.42,-0.49019607843136215,CFG_009,False,False,False,True,False,False,False
MSFT,2008-09-18,2008-09-25,25.26,26.61,5.344418052256523,CFG_009,False,False,False,True,False,False,False
MSFT,2009-01-23,2009-01-30,17.2,17.1,-0.5813953488371969,CFG_009,False,False,False,True,False,False,False
MSFT,2009-03-06,2009-03-13,15.28,16.65,8.96596858638743,CFG_009,False,False,False,True,False,False,False
MSFT,2010-05-21,2010-05-28,26.84,25.8,-3.8748137108792813,CFG_009,False,False,False,True,False,False,False
MSFT,2010-05-24,2010-06-01,26.27,25.89,-1.4465169394746822,CFG_009,False,False,False,True,False,False,False
MSFT,2010-05-25,2010-06-02,26.07,26.46,1.4959723820483335,CFG_009,False,False,False,True,False,False,False
MSFT,2010-06-30,2010-07-08,23.01,24.4095,6.082138200782268,CFG_009,False,False,False,True,False,False,False
MSFT,2010-07-01,2010-07-09,23.16,24.27,4.792746113989635,CFG_009,False,False,False,True,False,False,False
MSFT,2011-08-09,2011-08-16,25.58,25.35,-0.8991399530883382,CFG_009,False,False,False,True,False,False,False
MSFT,2011-11-25,2011-12-02,24.3,25.22,3.786008230452667,CFG_009,False,False,False,True,False,False,False
MSFT,2012-04-11,2012-04-18,30.345,31.14,2.6198714780029717,CFG_009,False,False,False,True,False,False,False
MSFT,2012-05-21,2012-05-29,29.75,29.56,-0.6386554621848782,CFG_009,False,False,False,True,False,False,False
MSFT,2012-10-23,2012-11-01,28.047,29.515,5.234071380183264,CFG_009,False,False,False,True,False,False,False
MSFT,2012-11-14,2012-11-21,26.84,26.95,0.4098360655737684,CFG_009,False,False,False,True,False,False,False
MSFT,2012-11-15,2012-11-23,26.6607,27.7,3.8982472328183464,CFG_009,False,False,False,True,False,False,False
MSFT,2012-11-16,2012-11-26,26.5209,27.385,3.258185054051712,CFG_009,False,False,False,True,False,False,False
MSFT,2012-11-19,2012-11-27,26.7277,27.08,1.318108179903245,CFG_009,False,False,False,True,False,False,False
MSFT,2013-07-22,2013-07-29,32.01,31.54,-1.468291159012805,CFG_009,False,False,False,True,False,False,False
MSFT,2013-07-23,2013-07-30,31.82,31.85,0.09428032683846994,CFG_009,False,False,False,True,False,False,False
MSFT,2013-07-24,2013-07-31,31.96,31.84,-0.37546933667084165,CFG_009,False,False,False,True,False,False,False
MSFT,2013-07-26,2013-08-02,31.62,31.89,0.8538899430740025,CFG_009,False,False,False,True,False,False,False
MSFT,2013-07-29,2013-08-05,31.54,31.7,0.5072923272035516,CFG_009,False,False,False,True,False,False,False
MSFT,2014-01-14,2014-01-22,35.78,35.93,0.41922861934040967,CFG_009,False,False,False,True,False,False,False
MSFT,2015-01-28,2015-02-04,41.19,41.84,1.5780529254673603,CFG_009,False,False,False,True,False,False,False
MSFT,2015-01-29,2015-02-05,42.01,42.45,1.0473696738871812,CFG_009,False,False,False,True,False,False,False
MSFT,2015-02-02,2015-02-09,41.28,42.36,2.6162790697674376,CFG_009,False,False,False,True,False,False,False
MSFT,2015-02-03,2015-02-10,41.6,42.6,2.4038461538461537,CFG_009,False,False,False,True,False,False,False
MSFT,2015-03-13,2015-03-20,41.38,42.88,3.624939584340261,CFG_009,False,False,False,True,False,False,False
MSFT,2015-08-24,2015-08-31,41.68,43.52,4.414587332053751,CFG_009,False,False,False,True,False,False,False
MSFT,2015-08-25,2015-09-01,40.47,41.82,3.335804299481101,CFG_009,False,False,False,True,False,False,False
MSFT,2015-08-26,2015-09-02,42.71,43.36,1.521891828611563,CFG_009,False,False,False,True,False,False,False
MSFT,2016-01-20,2016-01-27,50.79,51.22,0.8466233510533564,CFG_009,False,False,False,True,False,False,False
MSFT,2016-04-25,2016-05-02,52.11,50.61,-2.8785261945883707,CFG_009,False,False,False,True,False,False,False
MSFT,2016-04-26,2016-05-03,51.44,49.78,-3.227060653188174,CFG_009,False,False,False,True,False,False,False
MSFT,2016-04-27,2016-05-04,50.94,49.87,-2.100510404397331,CFG_009,False,False,False,True,False,False,False
MSFT,2016-04-29,2016-05-06,49.87,50.39,1.0427110487266957,CFG_009,False,False,False,True,False,False,False
MSFT,2016-05-02,2016-05-09,50.61,50.07,-1.0669828097213974,CFG_009,False,False,False,True,False,False,False
MSFT,2016-05-04,2016-05-11,49.87,51.05,2.366151995187487,CFG_009,False,False,False,True,False,False,False
MSFT,2016-06-27,2016-07-05,48.43,51.17,5.6576502168077685,CFG_009,False,False,False,True,False,False,False
MSFT,2018-10-11,2018-10-18,105.91,108.5,2.4454725710508955,CFG_009,False,False,False,True,False,False,False
MSFT,2020-02-28,2020-03-06,162.01,161.57,-0.27158817356953135,CFG_009,False,False,False,True,False,False,False
MSFT,2022-01-10,2022-01-18,314.27,302.65,-3.6974576001527364,CFG_009,False,False,False,True,False,False,False
MSFT,2022-01-24,2022-01-31,296.37,310.98,4.929648749873474,CFG_009,False,False,False,True,False,False,False
MSFT,2022-02-24,2022-03-03,294.59,295.92,0.4514749312604097,CFG_009,False,False,False,True,False,False,False
MSFT,2022-08-30,2022-09-07,262.97,258.09,-1.8557249876411954,CFG_009,False,False,False,True,False,False,False
MSFT,2022-09-01,2022-09-09,260.4,264.46,1.5591397849462376,CFG_009,False,False,False,True,False,False,False
MSFT,2022-09-06,2022-09-13,253.25,251.99,-0.49753208292201023,CFG_009,False,False,False,True,False,False,False
MSFT,2022-09-07,2022-09-14,258.09,252.22,-2.2744004029601985,CFG_009,False,False,False,True,False,False,False
MSFT,2022-09-16,2022-09-23,244.74,237.92,-2.786630710141383,CFG_009,False,False,False,True,False,False,False
MSFT,2022-09-19,2022-09-26,244.52,237.45,-2.8913790283003524,CFG_009,False,False,False,True,False,False,False
MSFT,2022-10-13,2022-10-20,234.24,236.15,0.8154030054644794,CFG_009,False,False,False,True,False,False,False
MSFT,2023-01-06,2023-01-13,224.93,239.23,6.357533454852613,CFG_009,False,False,False,True,False,False,False
MSFT,2025-02-28,2025-03-07,396.99,393.31,-0.9269754905665147,CFG_009,False,False,False,True,False,False,False
MSFT,2025-03-04,2025-03-11,388.61,380.45,-2.0997915648079113,CFG_009,False,False,False,True,False,False,False
MSFT,2025-04-07,2025-04-14,357.86,387.81,8.369194657128483,CFG_009,False,False,False,True,False,False,False
NVDA,2007-09-12,2007-09-19,33.22,34.3599,3.431366646598448,CFG_009,False,False,False,True,False,False,False
NVDA,2007-09-13,2007-09-20,33.23,34.16,2.798675895275353,CFG_009,False,False,False,True,False,False,False
NVDA,2007-09-14,2007-09-21,32.25,34.49,6.945736434108533,CFG_009,False,False,False,True,False,False,False
NVDA,2007-09-17,2007-09-24,32.18,35.37,9.912989434431317,CFG_009,False,False,False,True,False,False,False
NVDA,2007-09-18,2007-09-25,35.0,35.8201,2.343142857142847,CFG_009,False,False,False,True,False,False,False
NVDA,2007-09-21,2007-09-28,34.49,36.24,5.07393447376051,CFG_009,False,False,False,True,False,False,False
NVDA,2008-01-08,2008-01-15,27.47,26.73,-2.6938478340007226,CFG_009,False,False,False,True,False,False,False
NVDA,2008-01-09,2008-01-16,28.89,23.71,-17.930079612322604,CFG_009,False,False,False,True,False,False,False
NVDA,2008-01-17,2008-01-25,23.3,24.95,7.081545064377676,CFG_009,False,False,False,True,False,False,False
NVDA,2008-01-18,2008-01-28,24.84,24.65,-0.7648953301127266,CFG_009,False,False,False,True,False,False,False
NVDA,2008-01-23,2008-01-30,24.03,25.19,4.827299209321682,CFG_009,False,False,False,True,False,False,False
NVDA,2008-03-11,2008-03-18,19.04,18.97,-0.36764705882353094,CFG_009,False,False,False,True,False,False,False
NVDA,2008-03-17,2008-03-25,17.86,20.32,13.773796192609188,CFG_009,False,False,False,True,False,False,False
NVDA,2008-07-07,2008-07-14,12.1,11.14,-7.933884297520654,CFG_009,False,False,False,True,False,False,False
NVDA,2008-07-08,2008-07-15,12.03,11.26,-6.400665004156273,CFG_009,False,False,False,True,False,False,False
NVDA,2008-07-09,2008-07-16,11.82,11.32,-4.230118443316413,CFG_009,False,False,False,True,False,False,False
NVDA,2008-07-10,2008-07-17,11.79,11.36,-3.647158608990668,CFG_009,False,False,False,True,False,False,False
NVDA,2008-07-11,2008-07-18,11.67,11.56,-0.9425878320479815,CFG_009,False,False,False,True,False,False,False
