exit_date,entry_price,exit_price,return_pct,ticker
2024-03-26,393.59,386.14,-0.018928326431057685,LULU
2024-03-27,387.08,389.46,0.006148599772656693,LULU
2024-03-28,390.5,390.65,0.0003841229193342066,LULU
2024-04-05,357.9,356.87,-0.0028778988544285733,LULU
2024-04-08,358.61,360.46,0.005158807618304007,LULU
2024-04-15,340.99,334.76,-0.01827033050822613,LULU
2024-04-16,334.03,338.98,0.014819028230997455,LULU
2024-04-17,342.0,344.86,0.008362573099415238,LULU
2024-04-18,346.5,347.51,0.002914862914862981,LULU
2024-05-23,299.65,299.735,0.00028366427498771607,LULU
2024-05-24,301.53,303.005,0.004891718900275288,LULU
2024-05-28,304.0,295.25,-0.028782894736842146,LULU
2024-05-29,294.0,298.54,0.015442176870748447,LULU
2024-05-30,299.84,302.9,0.0102054429028815,LULU
2024-05-31,307.91,311.99,0.013250625182683162,LULU
2024-07-11,289.4,289.2,-0.0006910850034553828,LULU
2024-07-26,250.0,253.5,0.014000000000000012,LULU
2024-07-29,256.39,259.03,0.010296813448262387,LULU
2024-07-31,256.0,258.66,0.010390625000000098,LULU
2024-08-05,228.08,233.4,0.02332514907050154,LULU
2024-08-06,235.0,236.9,0.008085106382978768,LULU
2024-08-07,239.96,233.44,-0.02717119519919986,LULU
2024-08-08,238.14,241.75,0.015159150079784967,LULU
