Date_,Close,High,Low,Open,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,EFI_2,EMA_11,EMA_22,KCLs_20_3.0,KCBs_20_3.0,KCUs_20_3.0
2007-01-03,38.14458084106445,38.21550514232282,37.64812200511196,37.65994272198836,9717900,,,,,,,,,,
2007-01-04,37.854984283447266,38.12094254405097,37.67767577028293,38.02637680125858,8711400,,,,,-2522791.452026367,,,,,
2007-01-05,37.529930114746094,37.825441375492126,37.435366601490244,37.748607816418,9907900,,,,,-2987999.9493916826,,,,,
2007-01-08,37.61265182495117,37.69539457085084,37.37033281714328,37.583101166354254,11068200,,,,,-385613.0278693305,,,,,
2007-01-09,37.51810836791992,37.707235389260376,37.29943067222727,37.464916252257176,10823800,,,,,-810750.6560996727,,,,,
2007-01-10,37.96726989746094,38.02046424726469,37.38215910447247,37.39397982058763,8139400,,,,,2167020.016997537,,,,,
2007-01-11,38.20368194580078,38.2982476802548,37.88452935573204,37.91999376072351,6593000,,,,,1761449.7621355723,,,,,
2007-01-12,38.41645050048828,38.41645050048828,38.061838013081484,38.061838013081484,7904200,,,,,1708326.7273524825,,,,,
2007-01-16,38.41645050048828,38.41645050048828,38.25096497364127,38.36326065649135,10397100,,,,,569442.2424508276,,,,,
2007-01-17,38.81435012817383,39.03407803545824,38.51148291126883,38.72527100193676,11403700,,,,,3214832.73697539,,,,,
2007-01-18,38.921226501464844,38.98655086232823,37.816656711457334,38.74900814380233,8679900,,,,,1690061.734010921,38.12724408236417,,,,
2007-01-19,39.24784469604492,39.37255813752927,38.921227414813906,39.010306502695315,9241500,,,,,2575648.608144835,38.31401085131097,,,,
2007-01-22,39.02812576293945,39.212219242523716,38.6955686305934,39.16470978625967,9324800,,,,,-507340.5355663048,38.43303000324905,,,,
2007-01-23,38.980613708496094,39.19440171668352,38.77276551463354,39.19440171668352,5763600,,,,,-351673.82984859904,38.52429395412356,,,,
2007-01-24,38.903419494628906,39.04000352727506,38.65993691271408,38.927174224382895,6366500,,,,65.52330446029535,-444862.58500649914,38.58748154420778,,,,
2007-01-25,38.553035736083984,38.89153264341487,38.410511914773764,38.81433318411154,6800500,,,,53.8464715777123,-1736810.694991994,38.58174057618715,,,,
2007-01-26,38.51739501953125,38.68367351915623,38.30360708265648,38.60053426934374,6829500,,,,52.81542753768173,-741209.0807952643,38.5710163167445,,,,
2007-01-29,38.52926254272461,38.927148338073096,38.49957254833936,38.73711515716348,9458300,,,,53.13719828631891,-172238.63051858748,38.56405735440785,,,,
2007-01-30,38.35704803466797,38.475821616128364,37.81664296395698,38.25015860747691,12003400,,,,48.01967228266866,-1435519.2941775825,38.52955580111787,,,,
2007-01-31,38.523338317871094,38.69555664542374,38.066067871774464,38.30361054876949,8933600,,,,52.751523061601254,511874.1512897641,38.52851955391008,,,38.401988410949706,
2007-02-01,38.80244445800781,38.891523524471694,38.41050290861608,38.5411516019965,8122900,,,,59.427449438731564,1682058.8942409565,38.574173704593036,,36.94867833929033,38.434881591796874,39.921084844303415
2007-02-02,38.80244445800781,38.980602590935575,38.65398085748452,38.944972776649834,6379400,,,,59.42744943873156,560686.298080319,38.61221883016216,38.438393506136805,37.01709384861793,38.482254600524904,39.947415352431875
2007-02-05,38.68961715698242,38.84995586011753,38.558968457002095,38.671802248939606,6368900,,,,55.735387921737384,-292161.7656403006,38.625118551298876,38.460239040992946,37.09437274255599,38.54023895263672,39.98610516271745
2007-02-06,38.35704803466797,38.754933869124216,38.29172822830083,38.68960953200821,8342400,,,,46.5543017626207,-1947003.6858774961,38.58044013186039,38.45126591000817,37.11087096997445,38.57745876312256,40.044046556270665
2007-02-07,38.291751861572266,38.570859756081745,38.214547853286284,38.493660278547424,6747400,,,,44.9873907683893,-942720.8275231302,38.5323254201457,38.437395123187656,37.15727706679272,38.61614093780518,40.07500480881763
2007-02-08,38.35704803466797,38.45206689983629,38.066060688900514,38.07200050066075,5783700,0.06065987947336282,,,46.91167070619027,-62471.29161863134,38.503112522566084,38.43040841983812,37.21461081343154,38.63562984466553,40.05664887589952
2007-02-09,38.26205062866211,38.4936535515427,38.13734171101494,38.35706500511911,5252100,0.03743863957024729,,,44.47428806335954,-353447.6812617931,38.46293554024876,38.415768611909776,37.22614022017385,38.63854827880859,40.05095633744333
2007-02-12,38.10169982910156,38.357052867228106,38.04231076551458,38.22046889477667,8014100,0.0060271925066288645,,,40.63632084316724,-974527.4555927168,38.40272958839089,38.388458282969935,37.216383244458505,38.622810745239256,40.02923824602001
2007-02-13,38.4283332824707,38.44614819678376,38.04232685959961,38.101715948311586,8843900,0.007404628352254861,,,50.08548379733737,1600966.5803033228,38.40699687073753,38.39192567423087,37.18122701200706,38.62340488433838,40.0655827566697
2007-02-14,38.52926254272461,38.64209630133446,38.37486369812508,38.511447639943775,5969000,0.01645076975180615,,,52.59636017078308,935286.6964048187,38.427374482735374,38.40386801062163,37.219531872498685,38.60915050506592,39.998769137633154
2007-02-15,38.594600677490234,38.83808318457678,38.481771409273335,38.481771409273335,5174100,0.028562888211375537,,,54.202468590432694,537139.5941954865,38.45524551519452,38.42045345991455,37.32523793763507,38.59281921386719,39.8604004900993
2007-02-16,38.642093658447266,38.89745115258731,38.481755013637525,38.53519971832473,8158200,0.04151555057699596,,,55.38573966122616,437351.3562275971,38.486386872403315,38.43972652065652,37.30029571032239,38.56253166198731,39.82476761365223
2007-02-20,38.52926254272461,38.64209630133446,38.22046032277714,38.452063120424846,9201400,0.04218976342030345,,,51.95154594121837,-546352.3667311004,38.49353281745687,38.44751226170592,37.29494856234577,38.53758850097656,39.78022843960735
2007-02-21,38.41645431518555,38.594607971129875,38.19672648902823,38.45208414022424,5655600,0.03323825090502197,0.0028507439308000926,0.03038750697422188,48.700263370464626,-607449.5966903147,38.48068640041165,38.44481157070415,37.2703038006725,38.50938053131104,39.748457261949575
