Date_,Close,High,Low,Open,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,EFI_2,EMA_11,EMA_22,KCLs_20_3.0,KCBs_20_3.0,KCUs_20_3.0
2007-01-03,30.582595825195312,31.126458268066823,29.703628549024813,30.69246725862245,3995000,,,,,,,,,,
2007-01-04,30.247493743896484,30.730924741962497,29.884919447535236,30.450754552074773,2170900,,,,,-727473.108291626,,,,,
2007-01-05,30.14861297607422,30.214535011142072,29.527841033616117,30.02226153568429,2645500,,,,,-416883.7502797445,,,,,
2007-01-08,29.665180206298828,30.01676719196257,29.15427971287378,29.95633778587216,2633900,,,,,-987836.9649675158,,,,,
2007-01-09,28.528011322021484,29.08835379143312,27.68749866571576,28.566466012465312,5974700,,,,,-4858774.276917069,,,,,
2007-01-10,28.731266021728516,28.896072102264636,28.017104942323307,28.066546976046446,2578100,,,,,-1270250.7980958917,,,,,
2007-01-11,28.58844566345215,29.06089147988248,28.467586846516813,29.049904124195283,2350000,,,,,-647168.8273316058,,,,,
2007-01-12,28.731266021728516,28.890579474350073,28.29178244175785,28.484055853112825,1515700,,,,,-71407.73108420882,,,,,
2007-01-16,28.626895904541016,28.67633794962544,28.258826880996196,28.621401179740808,2336600,,,,,-186383.38757494462,,,,,
2007-01-17,28.698305130004883,28.89607116284499,28.35221090519454,28.357703532930536,2346400,,,,,49575.27522729709,,,,,
2007-01-18,27.53916358947754,28.538989407563196,27.275473471087967,28.49504000668688,2702700,,,,,-2072016.1359797355,29.098839673128996,,,,
2007-01-19,27.220550537109375,28.07205070289203,27.10518644468454,27.396344038601644,2794800,,,,,-1284311.8844989417,28.785791483792394,,,,
2007-01-22,27.077716827392578,27.215055619867943,26.62175103047501,27.204068264995076,2417800,,,,,-658332.8570684949,28.501112374392427,,,,
2007-01-23,27.500720977783203,27.736943872082005,27.116171933881176,27.116171933881176,1602000,,,,,232324.14692768917,28.334380474957555,,,,
2007-01-24,27.7039852142334,27.786389339355626,27.467762290881897,27.698490488225808,1321500,,,,26.54017408403432,256517.17462185182,28.229314598170195,,,,
2007-01-25,27.291955947875977,27.632555453366844,27.066720486815775,27.605088123115205,1393500,,,,23.258648403324216,-297269.46357209433,28.073088156454492,,,,
2007-01-26,27.187578201293945,27.45676096120275,26.676677915040873,27.22603288128092,2112200,,,,22.4996982232936,-246067.6054110757,27.925503163927736,,,,
2007-01-29,27.418315887451172,27.64355141869782,26.8140260511183,27.18758772669181,1588700,,,,28.086156927403326,162359.43952829862,27.840971951181643,,,,
2007-01-30,27.02277183532715,27.451270162566832,26.808523719518824,27.451270162566832,1433400,,,,24.787568472943786,-323862.08303361724,27.704605265205892,,,,
2007-01-31,27.58860969543457,27.73693580188157,27.08869671250123,27.38534682977215,2036600,,,,36.31100558498931,660302.8962519778,27.685272670244007,,,28.304972076416014,
2007-02-01,27.30294418334961,28.044572602277533,27.24800742544415,27.676505754614606,1533900,,,,33.51889513342072,-72020.58724075509,27.621551255761606,,25.742228602730247,28.14098949432373,30.539750385917213
2007-02-02,28.09950828552246,28.275301712850677,27.39083985281767,27.412814555139438,1919500,,,,45.9902605013312,995329.6670002739,27.70121076072175,28.250086090781473,25.615876494550474,28.033590221405028,30.451303948259582
2007-02-05,27.96767234802246,28.181920534593036,27.698487385649358,28.099518514324817,1212600,,,,44.50228477240569,225200.38379175804,27.74562102527187,28.22552837401982,25.54226239734839,27.924543190002442,30.306823982656493
2007-02-06,27.989641189575195,28.396162767157332,27.649041633510077,28.017108523905346,1099400,,,,44.82265254710177,91168.49086597015,27.786291052655756,28.205016444937684,25.495567265945187,27.84076623916626,30.185965212387334
2007-02-07,28.40166473388672,28.429132075221105,27.890764221696607,28.072050351002616,1806800,,,,50.58419962479477,526685.590196697,27.88885333286092,28.222116296150645,25.705146989597235,27.834448909759523,29.96375082992181
2007-02-08,29.198225021362305,29.20371765040429,28.31376295633891,28.31376295633891,2081600,-0.1623045288565912,,,59.408740579055014,1280975.1263383522,28.10708194761115,28.30699531573427,25.726846809460316,27.85779685974121,29.988746910022105
2007-02-09,28.709293365478516,29.264143127439812,28.555474625428964,29.209206366262713,2040100,-0.10241121256665764,,,53.136361584722955,-237987.9386662279,28.207450517255708,28.341977754842464,25.71558461426486,27.86383924484253,30.012093875420202
