Date,Close,High,Low,Open,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,EFI_2,EMA_11,EMA_22,KCLs_20_3.0,KCBs_20_3.0,KCUs_20_3.0,Adj Close
2008-03-19,12.535027503967283,15.308263677411375,12.202239163153996,13.200604185593868,708486000.0,,,,,,,,,,,
2008-03-20,14.276618003845217,14.420826608459585,12.756885076714246,12.956558399053458,198985200.0,,,,,346550733.9363098,,,,,,
2008-03-24,13.251630783081056,15.019845478810636,13.089673902457047,14.917790597265284,149566400.0,,,,,13314478.874969495,,,,,,
2008-03-25,14.032577514648438,14.254436447686356,13.2716013066224,13.44021456967303,87092000.0,,,,,49780968.12210083,,,,,,
2008-03-26,14.19009494781494,14.305462522941776,13.659852315704518,13.91720860416364,43111600.0,,,,,21120875.088500977,,,,,,
2008-03-27,13.957144737243652,14.363146124068008,13.899461789955764,14.21006461902027,39829600.0,,,,,854749.2248535166,,,,,,
2008-03-28,13.923864364624023,14.074728486204505,13.79074936149986,14.059198430717505,24675200.0,,,,,-262550.15869140584,,,,,,
2008-03-31,13.835123062133787,14.083604827695414,13.766346488898805,13.88836873159181,22157200.0,,,,,-1398355.9112548826,,,,,,
2008-04-01,13.668729782104492,14.127977732068594,13.380313321914796,13.990425422684224,60410800.0,,,,,-7167419.411214192,,,,,,
2008-04-02,13.826245307922363,13.826245307922363,13.4224622147868,13.693130318702195,43836400.0,,,,,2214135.926903618,,,,,,
2008-04-03,14.531758308410645,14.707027046851357,13.71531746856802,13.744159363250247,100868000.0,,,,,48180502.19780251,13.82080130143599,,,,,
2008-04-04,14.305460929870604,14.491821571423465,14.14350320720301,14.398641250647035,36394400.0,,,,,10569529.19024244,13.901577906175094,,,,,
2008-04-07,14.429704666137695,14.598317922857705,14.203407615051766,14.44301565997242,28301600.0,,,,,5867374.080971926,13.989599032835526,,,,,
2008-04-08,15.10637092590332,15.139650097753082,14.378674041463986,14.39864222163344,53925600.0,,,,,26282214.0654021,14.175727681680158,,,,,
2008-04-09,14.596098899841309,15.246145618731342,14.556164225577954,15.184025390465964,48324400.0,,,,63.50723070099819,-7678321.64235335,14.245789551373685,,,,,
2008-04-10,14.66709327697754,14.80464641617199,14.445234357879588,14.678186899992124,22372000.0,,,,64.215268607957,-1500583.0772566183,14.316006838974324,,,,,
2008-04-11,14.66709327697754,14.81351928340459,14.476294471141362,14.476294471141362,26421600.0,,,,64.215268607957,-500194.3590855396,14.374521245308197,,,,,
2008-04-14,14.571698188781738,14.917797663407857,14.538419002533136,14.797993608502724,28443600.0,,,,62.33065296404092,-1975651.2734325656,14.407384069220452,,,,,
2008-04-15,14.276618003845217,14.764708535413162,14.198967737560205,14.707024755037644,23888000.0,,,,56.77959810911522,-5357800.729653304,14.385589724991243,,,,,
2008-04-16,14.673751831054688,14.853457051318497,14.323214259608369,14.323214259608369,25136800.0,,,,61.7206550364643,4869182.14864828,14.433616742668486,,,14.166135215759278,,
2008-04-17,14.873419761657717,15.030939365916977,14.644905382342882,14.700370103250323,22459600.0,,,,63.95200790187887,4612701.952330595,14.506917245833357,,12.256372181044592,14.2830548286438,16.309737476243008,
2008-04-18,15.308270454406738,15.62996531588146,14.908923591579692,15.088630526176754,104099600.0,,,,68.28760864933069,31716089.434041023,14.64047611392892,14.250199751420457,12.477342836112951,14.334637451171876,16.191932066230798,
2008-04-21,15.745330810546877,16.084774751724865,15.27498920155639,15.41476143097054,58848000.0,,,,71.9404799702386,27718781.70343685,14.824618563365249,14.38021114786623,12.77008574141401,14.459322452545166,16.148559163676325,
2008-04-22,15.592243194580078,16.062584671131475,15.530122973509892,15.956091654547528,47357600.0,,,,68.94483431047011,4406352.513206165,14.952556001901051,14.485605238884826,12.91862062045815,14.537305736541748,16.155990852625347,
2008-04-23,15.547870635986328,15.907280936426694,15.46134580864706,15.74088677728981,37319600.0,,,,68.06018864463216,364806.74593851366,15.051775107581932,14.577976142980608,13.016460666785362,14.605194520950317,16.19392837511527,
2008-04-24,16.040395736694336,16.193477194146155,15.538994255356087,15.79634964446197,38086800.0,0.6850162803704336,,,72.30762098227561,12627405.58574334,15.216545212434,14.705143064173107,13.092003426056223,14.709357070922852,16.32671071578948,
2008-04-25,16.661602020263672,16.87902447357273,16.397591096604998,16.861275356435463,101460000.0,0.7538127778127137,,,76.54437530622448,46227528.21587767,15.457388013738946,14.875269929920114,13.145692867012142,14.846243953704834,16.546795040397527,
2008-04-28,16.77919578552246,17.1474825429302,16.61723966123582,16.97221372746325,132517200.0,0.8085034077632045,,,77.25381379145222,25797973.74499389,15.677689309036198,15.040828699972494,13.260948821746911,14.993447589874268,16.725946358001625,
2008-04-29,17.94394874572754,17.94394874572754,15.751983237027316,16.45083916987598,197308400.0,0.9350532439201124,,,82.80227882570784,161809686.56388304,16.05539921515142,15.293273921342498,13.2580646051461,15.20720853805542,17.15635247096474,
2008-04-30,18.51412773132324,18.815856022941315,17.986104067316305,18.05931792321981,147543600.0,1.0690304620515914,,,84.76184013684767,110020735.6407198,16.46518730118006,15.573348165688651,13.42224009870441,15.441602659225463,17.460965219746516,
2008-05-01,18.94675064086914,19.443714109283835,18.6139622866126,18.72267267506132,116395600.0,1.1963269139183552,,,86.05974172300996,70243847.30046698,16.87878119112824,15.86668751135652,13.652308195375747,15.662352275848388,17.67239635632103,
2008-05-02,18.358821868896484,19.412651523002324,17.97056883843644,19.366061362464983,136648800.0,1.235526945235886,,,76.52102600003883,-30145225.01686908,17.125454637422948,16.08339484679478,13.696902104823304,15.865020322799683,18.03313854077606,
2008-05-05,18.87131690979004,18.96893536442424,17.930635676770844,18.381008959043857,70377200.0,1.2930419366216306,,,78.73376464177547,13996902.322359558,17.416431682817464,16.325822852272626,13.822474310028802,16.0871009349823,18.3517275599358,
2008-05-06,19.4193115234375,19.556864666921733,18.80254397993433,18.962282677490403,75913200.0,1.3670826889484786,0.3289277270993223,1.0381549618491563,80.81570444213375,32398983.910614807,17.750244989587472,16.59482186715653,14.039119645300769,16.30274796485901,18.56637628441725,
2008-05-07,19.6345157623291,19.931805922981948,19.44815506926004,19.70772961717024,100464800.0,1.4266798251964945,0.3108198906778703,1.115859934518624,81.5784217503645,25213295.18313625,18.064290118377745,16.859143075432407,14.317663537466496,16.554668807983397,18.7916740785003,
2008-05-08,19.3682861328125,19.911839858577423,19.06655783909787,19.85637512359532,92836400.0,1.4358765874214328,0.2560133223222469,1.1798632650991858,77.47478980818126,-8072768.524057934,18.281622787450203,17.077329428248067,14.479842686080174,16.789728450775147,19.09961421547012,
2008-05-09,18.383235931396484,19.228518136341624,18.3078029950922,19.037719270727536,94312000.0,1.348139258710674,0.1346207948891904,1.2135184638214835,64.53877559122431,-64625625.905317485,18.29855831144125,17.190886515478365,14.55716106998256,16.975535583496093,19.393910097009627,
2008-05-12,18.170249938964844,18.742646486459872,17.327185177879937,18.55850313555533,147471600.0,1.247045440424671,0.0268215812825498,1.220223859142121,62.1234643370033,-42481465.35609379,18.277173582695184,17.276048552303276,14.581676260335932,17.15546317100525,19.729250081674564,
2008-05-13,18.276744842529297,18.52522754591228,17.923989825085094,18.15472340123002,53249600.0,1.162124857830527,-0.0464792010492751,1.2086040588798022,62.87166877351898,-10379947.77413413,18.27710212600087,17.363065621018585,14.776358063824004,17.355469512939454,19.934580962054905,
2008-05-14,18.243457794189453,18.71379757122215,18.07040643318693,18.480846745611345,51400400.0,1.079692672650392,-0.1031291089835282,1.1828217816339202,62.45637259781809,-4600627.6577029135,18.271494737365632,17.439621462163878,14.94486054839645,17.53395481109619,20.123049073795933,
2008-05-15,18.247901916503903,18.398766097318987,17.994982803468297,18.31002216284251,36688800.0,1.0031593786608362,-0.1437299223784673,1.1468893010393035,62.4919949268086,-1424842.876053966,18.267562600555344,17.50990671906301,15.11092225959727,17.7026789188385,20.29443557807973,
2008-05-16,18.274524688720703,18.381016050635303,18.02826108689988,18.34995592902274,34066800.0,0.9338891343881848,-0.1704001333208951,1.10428926770908,62.72019285256918,129687.47901879509,18.268722948582905,17.57639523816368,15.319803559886216,17.850991630554198,20.38217970122217,
